,cluster
987,1
988,5
989,3
990,3
992,1
993,5
994,4
995,1
996,1
997,0
998,7
999,7
1000,6
1001,1
1002,1
1003,1
1004,0
1005,2
1006,4
1007,5
1008,1
1009,6
1010,1
1011,4
1012,7
1013,1
1014,0
1016,6
1017,7
1018,6
1019,7
1020,2
1022,7
1023,4
1024,1
1025,0
1026,6
1028,6
1029,5
1030,7
1031,0
1033,1
1034,7
1035,7
1036,0
1037,5
1038,0
1039,5
1040,6
1041,7
1042,4
1043,1
1044,1
1045,0
1046,0
1047,1
1049,5
1050,3
1051,7
1052,5
1053,5
1054,3
1055,5
1056,1
1057,7
1058,7
1059,1
1060,0
1061,1
1062,1
1063,7
1064,7
1065,0
1066,1
1068,5
1069,5
1071,5
1072,0
1073,5
1074,6
1075,2
1076,1
1077,4
1078,1
1079,1
1080,5
1081,0
1082,4
1084,1
1085,0
1086,1
1087,6
1088,7
1090,1
1092,1
1093,0
1094,0
1096,1
1098,5
1100,5
1101,1
1103,5
1104,6
1106,5
1109,0
1111,3
1112,5
1113,3
1114,1
1115,5
1116,4
1118,2
1120,4
1121,0
1122,0
1123,5
1124,1
1126,0
1128,3
1130,7
1131,5
1132,5
1134,6
1136,1
1137,3
1138,0
1139,5
1140,6
1143,1
1145,5
1146,5
1147,3
1148,5
1149,5
1150,5
1151,1
1152,1
1153,5
1154,2
1155,2
1156,6
1157,7
1158,2
1161,6
1162,2
1163,7
1164,7
1165,6
1166,4
1167,6
1168,2
1169,1
1170,7
1172,0
1173,7
1174,7
1176,0
1177,7
1178,7
1179,4
1180,7
1182,5
1183,6
1184,5
1185,4
1186,2
1187,7
1189,5
1190,4
1191,4
1192,6
1193,4
1194,0
1196,0
1197,1
1198,5
1199,1
1200,6
1201,1
1202,5
1203,1
1205,1
1206,4
1208,5
1209,5
1210,6
1211,7
1212,5
1214,5
1215,5
1216,0
1219,3
1220,1
1221,6
1222,1
1223,4
1224,2
1225,7
1226,2
1227,4
1228,6
1230,4
1231,2
1232,2
1233,5
1235,0
1236,4
1237,3
1238,5
1239,5
1240,5
1241,2
1245,4
1246,1
1248,2
1249,7
1250,7
1251,7
1253,5
1254,6
1255,3
1256,6
1258,5
1259,6
1260,3
1262,5
1263,7
1264,3
1265,3
1266,5
1267,7
1268,0
1269,6
1270,6
1271,0
1272,0
1273,4
1274,6
1275,2
1276,7
1278,3
1279,6
1280,2
1281,3
1282,7
1284,3
1285,6
1286,4
1287,4
1288,0
1289,7
1291,2
1292,2
1293,5
1296,1
1297,3
1298,7
1299,3
1300,2
1301,1
1304,1
1305,1
1306,5
1307,5
1308,4
1309,2
1310,1
1311,1
1312,1
1313,5
1315,7
1316,2
1317,0
1318,5
1319,1
1320,3
1321,0
1323,3
1324,4
1325,7
1326,7
1327,0
1328,7
1329,2
1330,0
1331,7
1332,6
1333,0
1337,0
1338,4
1339,6
1340,4
1341,7
1343,7
1345,6
1346,1
1347,5
1348,3
1349,2
1350,6
1352,5
1354,0
1355,2
1356,7
1357,4
1358,0
1359,4
1361,0
1362,5
1363,1
1364,3
1365,2
1366,6
1367,5
1368,3
1369,0
1372,6
1374,5
1375,6
1376,5
1377,6
1378,5
1379,2
1380,7
1382,5
1384,7
1385,4
1386,4
1389,4
1390,7
1392,5
1393,7
1394,5
1395,4
1396,5
1397,2
1398,4
1402,0
1403,3
1404,1
1405,4
1406,5
1407,3
1409,0
1410,5
1411,0
1413,4
1415,7
1417,4
1418,2
1419,0
1421,1
1422,5
1423,7
1424,1
1425,1
1426,7
1428,4
1429,0
1430,6
1431,2
1433,5
1434,1
1436,7
1437,5
1438,6
1439,7
1440,1
1442,0
1443,6
1444,5
1445,1
1446,7
1447,7
1448,3
1449,4
1453,2
1454,5
1455,3
1456,5
1457,7
1458,1
1459,6
1461,7
1462,1
1464,7
1467,5
1468,0
1469,0
1470,0
1471,4
1472,5
1473,7
1474,5
1475,1
1478,4
1479,1
1481,2
1484,0
1485,5
1487,4
1488,7
1489,7
1490,1
1491,0
1493,1
1494,0
1495,3
1496,6
1497,3
1498,1
1499,7
1501,0
1503,0
1504,1
1505,5
1506,6
1509,3
1512,6
1513,0
1515,1
1516,3
1517,1
1518,6
1519,5
1520,0
1521,1
1523,4
1524,2
1525,4
1526,0
1528,6
1529,3
1530,4
1531,6
1533,4
1536,6
1537,0
1538,0
1539,3
1540,3
1541,1
1542,7
1543,5
1544,1
1545,6
1547,7
1548,3
1550,0
1552,2
1554,0
1557,5
1558,1
1560,5
1562,4
1563,6
1564,0
1565,7
1566,2
1568,2
1569,6
1570,6
1571,1
1572,5
1573,1
1577,5
1578,5
1579,5
1580,1
1581,7
1582,3
1583,5
1584,0
1585,2
1586,5
1589,4
1590,3
1592,6
1595,5
1598,0
1600,0
1601,5
1602,5
1603,5
1605,4
1606,5
1609,3
1610,0
1611,0
1612,5
1615,7
1616,0
1617,2
1618,1
1619,5
1620,5
1621,7
1622,6
1623,1
1624,5
1625,2
1626,7
1627,3
1629,5
1630,7
1632,0
1633,5
1634,4
1636,6
1638,5
1639,5
1641,0
1642,5
1644,1
1645,4
1647,3
1649,1
1650,7
1651,1
1653,0
1654,7
1657,2
1659,1
1661,5
1662,2
1663,1
1665,5
1667,0
1668,7
1670,2
1671,7
1674,5
1675,1
1676,5
1677,4
1678,2
1680,5
1682,7
1686,1
1687,7
1688,6
1689,2
1690,7
1694,6
1695,2
1696,4
1697,3
1699,0
1700,5
1701,6
1702,7
1703,5
1705,6
1708,7
1710,5
1711,1
1714,5
1715,5
1716,7
1718,2
1720,1
1721,5
1722,0
1723,5
1724,1
1725,0
1729,4
1733,2
1734,2
1735,4
1737,2
1738,0
1739,6
1740,7
1742,3
1743,6
1744,4
1746,2
1751,5
1753,6
1755,6
1756,5
1762,5
1766,5
1767,2
1768,1
1769,0
1771,5
1774,7
1775,5
1776,0
1777,1
1778,6
1780,6
1782,6
1783,2
1784,1
1786,7
1787,7
1788,6
1790,1
1791,2
1792,7
1793,0
1794,0
1795,4
1796,6
1797,2
1799,5
1800,5
1801,0
1803,1
1804,6
1805,6
1808,6
1810,5
1811,5
1812,7
1813,7
1814,2
1815,5
1816,5
1817,5
1818,3
1819,7
1820,6
1821,5
1824,4
1825,1
1826,5
1827,0
