,cluster
987,3
988,5
989,2
990,2
992,3
993,1
994,6
995,3
996,3
997,5
998,1
999,1
1000,0
1001,3
1002,3
1003,3
1004,5
1005,4
1006,2
1007,3
1008,3
1009,0
1010,3
1011,6
1012,1
1013,3
1014,5
1016,0
1017,1
1018,3
1019,1
1020,4
1022,1
1023,6
1024,3
1025,5
1026,0
1028,0
1029,7
1030,1
1031,5
1033,3
1034,1
1035,1
1036,5
1037,7
1038,5
1039,1
1040,0
1041,1
1042,6
1043,3
1044,3
1045,5
1046,5
1047,3
1049,7
1050,2
1051,1
1052,1
1053,5
1054,2
1055,7
1056,3
1057,1
1058,1
1059,3
1060,5
1061,3
1062,3
1063,1
1064,1
1065,5
1066,3
1068,7
1069,7
1071,7
1072,5
1073,7
1074,3
1075,4
1076,3
1077,6
1078,3
1079,3
1080,7
1081,6
1082,2
1084,3
1085,5
1086,3
1087,0
1088,1
1090,3
1092,3
1093,6
1094,5
1096,3
1098,7
1100,5
1101,3
1103,7
1104,0
1106,7
1109,5
1111,2
1112,7
1113,2
1114,3
1115,7
1116,6
1118,4
1120,6
1121,6
1122,5
1123,7
1124,3
1126,5
1128,2
1130,1
1131,7
1132,7
1134,0
1136,3
1137,2
1138,5
1139,7
1140,3
1143,3
1145,5
1146,7
1147,2
1148,7
1149,3
1150,7
1151,3
1152,3
1153,7
1154,4
1155,4
1156,0
1157,1
1158,4
1161,0
1162,4
1163,1
1164,1
1165,0
1166,6
1167,3
1168,4
1169,3
1170,1
1172,5
1173,1
1174,1
1176,5
1177,1
1178,1
1179,6
1180,1
1182,7
1183,0
1184,7
1185,6
1186,4
1187,1
1189,7
1190,6
1191,6
1192,6
1193,6
1194,5
1196,5
1197,3
1198,5
1199,3
1200,0
1201,3
1202,7
1203,3
1205,3
1206,6
1208,7
1209,7
1210,0
1211,1
1212,7
1214,7
1215,7
1216,5
1219,2
1220,3
1221,0
1222,3
1223,6
1224,4
1225,1
1226,4
1227,6
1228,0
1230,6
1231,4
1232,4
1233,7
1235,5
1236,2
1237,2
1238,7
1239,7
1240,7
1241,4
1245,6
1246,3
1248,4
1249,1
1250,1
1251,1
1253,7
1254,0
1255,2
1256,0
1258,7
1259,0
1260,2
1262,7
1263,1
1264,2
1265,2
1266,7
1267,1
1268,5
1269,0
1270,0
1271,5
1272,5
1273,6
1274,0
1275,4
1276,1
1278,2
1279,0
1280,4
1281,2
1282,1
1284,2
1285,3
1286,2
1287,6
1288,5
1289,1
1291,4
1292,4
1293,7
1296,3
1297,2
1298,1
1299,2
1300,4
1301,3
1304,3
1305,4
1306,1
1307,5
1308,6
1309,4
1310,1
1311,3
1312,3
1313,7
1315,1
1316,4
1317,5
1318,3
1319,3
1320,2
1321,5
1323,2
1324,6
1325,1
1326,1
1327,7
1328,4
1329,4
1330,5
1331,1
1332,0
1333,7
1337,5
1338,6
1339,0
1340,6
1341,1
1343,1
1345,3
1346,3
1347,7
1348,2
1349,4
1350,0
1352,1
1354,5
1355,4
1356,1
1357,6
1358,5
1359,6
1361,5
1362,1
1363,4
1364,2
1365,4
1366,3
1367,1
1368,2
1369,5
1372,6
1374,5
1375,0
1376,7
1377,3
1378,7
1379,4
1380,1
1382,7
1384,1
1385,6
1386,6
1389,6
1390,1
1392,7
1393,1
1394,7
1395,6
1396,1
1397,4
1398,6
1402,5
1403,2
1404,1
1405,6
1406,7
1407,2
1409,5
1410,7
1411,5
1413,6
1415,1
1417,6
1418,4
1419,5
1421,3
1422,5
1423,4
1424,3
1425,3
1426,1
1428,6
1429,5
1430,0
1431,4
1433,7
1434,3
1436,1
1437,5
1438,3
1439,1
1440,3
1442,5
1443,0
1444,5
1445,3
1446,1
1447,1
1448,2
1449,6
1453,4
1454,1
1455,2
1456,7
1457,1
1458,3
1459,0
1461,1
1462,3
1464,1
1467,7
1468,5
1469,6
1470,5
1471,6
1472,7
1473,1
1474,7
1475,3
1478,6
1479,3
1481,4
1484,5
1485,7
1487,6
1488,1
1489,1
1490,3
1491,5
1493,3
1494,5
1495,2
1496,3
1497,2
1498,3
1499,1
1501,5
1503,5
1504,3
1505,1
1506,3
1509,2
1512,3
1513,5
1515,3
1516,2
1517,3
1518,0
1519,1
1520,5
1521,3
1523,2
1524,4
1525,6
1526,6
1528,0
1529,2
1530,6
1531,0
1533,6
1536,0
1537,5
1538,5
1539,2
1540,2
1541,3
1542,1
1543,5
1544,3
1545,0
1547,1
1548,2
1550,5
1552,4
1554,5
1557,7
1558,4
1560,1
1562,6
1563,0
1564,5
1565,1
1566,4
1568,4
1569,0
1570,0
1571,4
1572,7
1573,3
1577,1
1578,7
1579,7
1580,3
1581,1
1582,2
1583,5
1584,5
1585,4
1586,7
1589,6
1590,2
1592,3
1595,7
1598,6
1600,5
1601,7
1602,5
