index,cluster
1487,5
1488,1
1489,4
1490,2
1491,4
1493,2
1494,5
1495,0
1496,2
1497,0
1498,2
1499,4
1501,5
1503,6
1504,3
1505,4
1506,3
1509,0
1512,2
1513,5
1515,3
1516,0
1517,3
1518,2
1519,4
1520,4
1521,3
1523,0
1524,1
1525,5
1526,5
1528,2
1529,0
1530,0
1531,2
1533,5
1536,6
1537,5
1538,5
1539,0
1540,0
1541,3
1542,4
1543,5
1544,3
1545,2
1547,4
1548,0
1550,5
1552,1
1554,6
1557,1
1558,6
1560,4
1562,0
1563,2
1564,6
1565,4
1566,4
1568,6
1569,2
1570,2
1571,3
1572,3
1573,3
1577,5
1578,5
1579,3
1580,3
1581,4
1582,0
1583,6
1584,5
1585,5
1586,4
1589,5
1590,0
1592,3
1595,6
1598,5
1600,5
1601,6
1602,4
1603,5
1605,2
1606,4
1609,0
1610,6
1611,5
1612,6
1615,1
1616,5
1617,1
1618,3
1619,4
1620,3
1621,1
1622,2
1623,3
1624,4
1625,1
1626,4
1627,0
1629,6
1630,1
1632,6
1633,4
1634,2
1636,2
1638,6
1639,6
1641,5
1642,4
1644,3
1645,5
1647,0
1649,3
1650,4
1651,3
1653,5
1654,1
1657,1
1659,3
1661,6
1662,4
1663,4
1665,3
1667,5
1668,3
1670,1
1671,4
1674,4
1675,3
1676,3
1677,2
1678,1
1680,5
1682,4
1686,3
1687,4
1688,2
1689,3
1690,4
1694,3
1695,4
1696,2
1697,0
1699,5
1700,4
1701,3
1702,4
1703,6
1705,2
1708,4
1710,6
1711,3
1714,6
1715,3
1716,1
1718,1
1720,3
1721,6
1722,6
1723,4
1724,3
1725,6
1729,2
1733,4
1734,1
1735,5
1737,1
1738,6
1739,2
1740,1
1742,0
1743,2
1744,2
1746,1
1751,6
1753,2
1755,2
1756,6
1762,6
1766,4
1767,1
1768,1
1769,6
1771,4
1774,1
1775,1
1776,5
1777,3
1778,2
1780,2
1782,3
1783,1
1784,6
1786,1
1787,4
1788,6
1790,3
1791,6
1792,4
1793,4
1794,6
1795,5
1796,6
1797,1
1799,4
1800,3
1801,5
1803,3
1804,6
1805,2
1808,2
1810,4
1811,4
1812,4
1813,1
1814,1
1815,4
1816,4
1817,1
1818,0
1819,1
1820,2
1821,6
1824,2
1825,3
1826,4
1827,5
1828,1
1829,4
1830,4
1831,3
1832,6
1833,6
1834,1
1836,3
1837,1
1838,6
1839,3
1841,3
1843,6
1844,6
1845,5
1847,0
1848,4
1850,5
1851,6
1852,2
1853,1
1854,5
1855,2
1856,3
1857,4
1858,5
1859,5
1860,5
1861,2
1863,4
1864,4
1865,1
1866,3
1868,1
1869,4
1871,5
1872,4
1874,2
1875,4
1876,3
1877,3
1881,4
1882,4
1884,1
1885,6
1888,1
1891,4
1892,1
1893,2
1894,2
1895,5
1896,1
1897,4
1899,4
1901,1
1903,2
1904,6
1905,6
1906,2
1909,1
1911,5
1912,6
1914,1
1915,4
1917,6
1918,2
1919,3
1920,3
1921,3
1922,5
1923,1
1924,1
1925,4
1926,2
1928,2
1929,1
1931,2
1933,1
1934,6
1935,6
1936,1
1938,6
1939,6
1940,5
1941,3
1942,1
1943,4
1944,3
1945,0
1947,2
1950,6
1951,3
1952,3
1954,2
1955,3
1958,5
1959,0
1960,0
1962,4
1963,1
1964,3
1966,1
1969,2
1971,5
1972,6
1973,5
1975,1
1976,4
1977,5
1978,6
1979,3
1980,0
1982,3
1985,1
1987,2
1988,6
1989,2
1990,0
1992,5
1993,1
1994,4
1995,1
1996,2
1997,4
1998,5
1999,4
2000,6
2001,6
2003,2
2005,6
2007,3
2008,3
2009,6
2010,5
2011,2
2012,4
2014,1
2015,0
2017,0
2018,3
2019,4
2020,4
2021,0
2022,1
2023,2
2024,6
2025,0
2026,6
2027,2
2029,2
2031,1
2032,3
2033,4
2034,1
2035,4
2036,1
2037,6
2038,3
2039,6
2041,3
2042,0
2043,3
2044,1
2045,4
2046,2
2047,2
2048,2
2049,0
2051,6
2052,3
2054,1
2055,0
2056,6
2057,1
2059,6
2061,6
2062,3
2063,6
2064,1
2065,0
2067,4
2068,1
2069,6
2070,6
2071,6
2074,4
2075,4
2076,5
2077,0
2078,6
2079,0
2082,1
2083,5
2084,4
2086,5
2087,2
2089,1
2090,5
2091,0
2094,4
2095,5
2096,1
2098,4
2099,4
2100,4
2101,2
2102,1
2103,5
2105,1
2106,4
2107,4
2108,0
2109,4
2110,0
2111,5
2112,3
2114,4
2115,4
2116,5
2117,6
2118,1
2119,1
2121,1
2123,4
2124,5
2125,2
2126,1
2127,5
2128,6
2129,3
2130,1
2131,1
2132,6
2133,4
2134,3
2135,4
2136,0
2137,6
2138,6
2139,4
2140,0
2141,2
2143,4
2146,4
2147,2
2148,6
2149,3
2150,4
2151,1
2152,3
2153,2
2154,1
2155,3
2157,2
2158,1
2159,4
2160,6
2161,2
2162,1
2163,1
2164,3
2165,6
2168,2
2169,3
2170,2
2171,1
2172,3
2173,6
2174,1
2175,6
2177,5
2179,6
2180,4
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2190,2
2191,1
2192,3
2193,4
2194,4
2195,4
2196,1
2197,5
2198,5
2199,6
2200,2
2202,6
2203,0
2204,5
2206,4
2208,0
2209,2
2210,3
2211,5
2212,2
2213,4
2214,0
2215,1
2216,6
2217,0
2218,5
2219,3
2220,6
2222,2
2223,0
2226,4
2227,5
2229,5
2230,6
2232,4
2234,5
2237,4
2238,3
2240,1
2241,0
2242,6
2245,6
2246,6
2248,6
2249,2
2251,2
2252,2
2255,2
2256,3
2258,6
2259,0
2260,4
2262,4
2263,0
2265,6
2266,6
2268,5
2270,6
2271,4
2273,1
2275,3
2276,1
2277,0
2278,5
2279,2
2280,2
2281,0
2282,4
2284,6
2286,3
2287,1
2291,5
2292,2
2293,4
2295,3
2296,1
2297,4
2298,5
2300,5
2301,0
2302,5
2303,5
2304,3
2305,4
2306,3
2307,4
2311,2
2312,4
2314,3
2315,6
2316,5
2317,0
2318,6
2319,2
2320,0
2321,3
2322,0
2323,4
2324,1
2325,3
2326,2
2327,5
2328,2
2329,5
2330,1
2334,2
2335,4
2336,1
2337,6
2338,2
2339,1
2340,6
2341,3
2342,1
2343,4
2344,6
2348,4
2349,6
2350,3
2351,5
2352,6
2353,1
2354,0
2356,2
2357,6
2358,6
2359,5
2360,0
2361,5
2363,1
2365,6
2366,5
2369,1
2370,0
2371,6
2373,5
2374,1
2375,2
2376,1
2377,4
2379,5
2380,6
2382,1
2383,3
2386,1
2387,4
2388,3
2389,2
2390,2
2391,2
2392,1
2393,0
2394,3
2395,0
2398,4
2399,1
2400,0
2401,6
2402,6
2403,0
2404,1
2405,6
2406,1
2407,4
2408,0
2410,5
2413,3
2415,4
2416,3
2417,4
2418,6
2422,0
2423,6
2424,0
2425,2
2428,1
2429,3
2430,3
2431,2
2432,2
2433,1
2435,4
2437,6
2438,5
2439,2
2440,3
2441,2
2442,6
2444,3
2446,3
2448,6
2449,2
2450,6
2451,4
2452,1
2453,3
2454,2
2455,4
2456,4
2457,3
2458,2
2459,2
2460,4
2462,4
2463,4
2465,5
2466,3
2468,0
2471,1
2472,1
2476,2
2482,5
2485,2
2490,1
2493,4
2497,4
2501,4
2502,6
2506,3
2509,5
2513,1
2517,1
2521,3
2525,6
2526,6
2536,4
2538,3
2539,5
2540,5
2545,1
2547,6
2551,3
2553,1
2554,1
2555,5
2557,3
2558,6
2560,1
2562,0
2563,4
2564,5
2565,1
2566,0
2568,2
2571,2
2574,4
2577,2
2580,5
2581,3
2582,6
2587,5
2588,6
2589,1
2593,4
2594,4
2595,6
2597,3
2598,2
2599,3
2600,3
2601,5
2602,5
2603,4
2604,0
2605,4
2606,6
2607,0
2608,4
2609,4
2610,1
2611,4
2612,4
2613,5
2614,3
2615,6
2616,1
2618,2
2619,4
2622,3
2625,0
2626,2
2627,2
2628,0
2630,4
2631,3
2632,2
2633,6
2637,4
2638,1
2644,4
2645,3
2647,6
2673,4
2684,3
2693,4
2694,1
2707,0
2718,6
2723,0
2727,3
2732,4
2749,4
2753,1
2754,6
2765,3
2775,1
2776,3
2779,5
2780,3
2787,0
2788,4
2795,2
2806,5
2810,6
2813,3
2821,3
2825,0
2827,1
2829,2
2834,0
2839,2
2841,2
2844,4
2847,5
2878,6
2879,0
2881,3
2883,3
2892,2
2895,5
2902,1
2919,2
2920,2
2925,0
2931,2
2934,2
2935,6
2937,4
2940,6
2943,5
2944,1
2945,2
2946,4
2949,4
2953,3
2954,6
2956,3
2957,6
2958,4
2959,4
2962,4
2963,2
2967,0
2969,5
2977,0
2978,1
2979,4
2982,4
2995,1
3001,4
3007,6
3027,6
3029,0
3031,3
3033,5
3036,6
3037,3
3040,3
3046,0
3048,1
3050,1
3053,4
3054,1
3055,3
3056,1
3058,1
3059,5
3062,6
3063,2
3064,5
3068,5
3069,6
3079,3
3080,6
3084,5
3093,6
3096,3
3099,3
3100,5
3113,3
3114,5
3124,3
3132,1
3133,4
3134,6
3136,0
3138,5
3139,2
3144,5
3145,2
3146,4
3148,5
3149,2
3150,5
3159,3
3161,2
3164,3
3169,0
3170,0
3171,1
3174,0
3175,5
3176,2
3177,1
3178,1
3182,0
3183,3
3184,6
3185,4
3188,5
3189,3
3191,3
3193,3
3194,1
3201,4
3207,3
3210,2
3215,4
3217,4
3221,2
3225,6
3236,6
3237,3
3241,3
3253,1
3255,3
3256,6
3257,5
3263,6
3267,4
3269,4
3270,1
3272,1
3278,1
3281,4
3291,6
3292,2
3294,1
3295,0
3296,2
3299,6
3303,4
3306,6
3308,4
3311,4
3314,4
3315,1
3319,3
3336,0
3352,4
3361,0
3363,2
3367,6
3369,0
3372,1
3381,1
3383,4
3388,1
3389,0
3393,1
3399,0
3403,6
3408,4
3414,1
3415,0
3416,6
3417,6
3419,6
3428,1
3437,3
3438,6
3442,6
3443,6
3450,0
3455,0
3456,6
3457,4
3459,5
3470,0
3475,5
3490,1
3493,4
3494,2
3501,6
3503,4
3506,0
3507,4
3510,4
3513,4
3514,2
3515,4
3517,2
3520,5
3521,3
3523,0
3524,6
3525,1
3526,5
3528,4
3531,4
3532,2
3533,2
3535,0
3539,3
3540,2
3541,4
3542,3
3543,4
3546,5
3547,1
3553,0
3558,4
3559,4
3560,5
3564,5
3566,6
3567,4
3569,2
3571,2
3573,2
3574,0
3575,3
3577,0
3578,0
3579,4
3580,1
3582,3
3583,2
3586,0
3587,6
3588,6
3589,6
3590,1
3592,1
3593,4
3596,6
3597,5
3598,4
3599,6
3600,5
3601,1
3602,4
3606,4
3607,3
3608,0
3611,6
3613,5
3614,6
3616,3
3617,6
3618,3
3619,1
3620,4
3621,5
3622,1
3623,6
3625,5
3627,1
3628,4
3630,1
3632,5
3640,4
3648,0
3649,6
3650,4
3651,1
3652,4
3653,1
3657,1
3658,5
3665,5
3671,3
3672,5
3681,3
3682,0
3684,2
3689,5
3693,2
3695,0
3701,3
3702,3
3703,3
3704,2
3705,2
3706,2
3708,4
3710,5
3712,1
3713,3
3714,5
3715,5
3718,2
3719,6
3720,0
3721,1
3722,6
3723,5
3725,6
3726,4
3728,4
3734,1
3737,2
3740,5
3746,6
3747,5
3752,1
3757,5
3758,4
3759,6
3760,5
3761,3
3764,5
3765,1
3766,4
3770,4
3771,1
3773,4
3776,5
3779,1
3783,1
3786,5
3787,3
3790,1
3792,5
3793,3
3797,2
3798,2
3800,1
3801,2
3803,4
3804,5
3805,0
3806,4
3807,4
3808,2
3809,4
3811,4
3812,3
3813,3
3814,2
3816,5
3817,5
3818,2
3826,4
3828,3
3836,0
3837,2
3840,0
3841,6
3842,5
3843,1
3846,1
3848,6
3849,2
3850,1
3851,1
3852,3
3853,3
3854,3
3858,1
3860,6
3862,5
3863,2
3865,0
3869,4
3872,5
3875,2
3876,6
3877,1
3880,0
3881,2
3886,4
3892,6
3896,4
3900,5
3901,4
3902,4
3903,4
3904,2
3905,6
3906,1
3907,2
3908,2
3909,6
3911,3
3914,1
3915,4
3918,1
3920,3
3921,4
3925,2
3928,0
3930,2
3936,2
3937,3
3939,3
3940,6
3945,6
3947,4
3948,5
3951,4
3955,3
3959,2
3960,6
3962,4
3977,1
3978,5
3979,1
3980,0
3981,4
3986,5
3988,5
3990,5
3991,1
3992,1
3994,4
3999,4
4000,3
4001,0
4002,0
4003,3
4004,2
4007,2
4010,0
4011,6
4019,0
4020,2
4022,4
4027,6
4033,1
4034,5
4036,2
4039,1
4040,1
4041,6
4043,4
4048,5
4049,0
4050,0
4052,3
4056,0
4059,1
4060,3
4061,3
4063,2
4065,1
4066,1
4067,4
4070,0
4072,0
4073,4
4079,5
4080,6
4081,3
4084,1
4086,0
4087,3
4089,5
4090,6
4092,2
4128,1
4131,5
4141,3
4147,1
4158,3
4179,4
4188,4
4206,1
4217,2
4222,3
4234,2
4245,6
4249,3
4254,1
4262,4
4269,4
4274,4
4284,1
4285,6
4298,1
4302,6
4312,6
4318,3
4320,1
4322,4
4329,4
4331,0
4333,5
4334,1
4337,1
4344,5
4345,0
4347,1
4348,3
4352,5
4359,1
4360,2
4363,6
4366,2
4367,1
4369,6
4372,3
4374,5
4375,3
4379,4
4389,3
4390,6
4392,5
4393,1
4394,4
4396,3
4401,0
4408,4
4409,0
4411,2
4413,2
4415,1
4417,1
4419,2
4422,4
4424,5
4425,0
4426,3
4430,1
4435,2
4437,5
4438,4
4439,6
4440,4
4447,3
4450,1
4454,5
4458,2
4459,1
4460,2
4462,3
4464,2
4471,2
4473,1
4475,0
4476,1
4479,2
4484,0
4491,4
4502,5
4506,4
4508,1
4511,1
4513,2
4515,1
4516,1
4517,6
4519,6
4520,5
4523,5
4524,1
4525,2
4527,4
4529,4
4530,2
4531,5
4533,3
4534,5
4535,1
4536,5
4539,2
4541,5
4543,5
4545,4
4547,6
4549,1
4550,0
4551,4
4552,2
4553,4
4555,5
4556,1
4558,4
4559,4
4560,4
4562,3
4568,0
4569,4
4575,1
4576,1
4579,0
4581,4
4582,1
4586,4
4588,4
4590,2
4591,3
4594,1
4596,2
4597,2
4598,4
4600,3
4603,3
4606,5
4608,5
4610,1
4612,5
4613,2
4615,6
4619,0
4623,3
4624,2
4627,3
4629,6
4636,0
4638,4
4640,4
4644,4
4647,0
4648,3
4650,2
4652,6
4653,2
4656,2
4660,5
4661,1
4664,4
4665,4
4668,1
4671,4
4679,2
4688,4
4689,4
4691,6
4692,3
4693,1
4694,6
4695,4
4696,2
4697,4
4698,1
4700,1
4701,1
4703,4
4706,4
4708,5
4709,5
4710,1
4712,6
4713,1
4715,4
4716,2
4717,6
4720,0
4724,3
4725,4
4726,4
4728,2
4730,3
4731,4
4732,0
4734,5
4735,1
4737,3
4738,1
4739,1
4740,1
4741,1
4743,5
4745,2
4749,4
4750,1
4753,4
4755,2
4756,0
4759,2
4762,4
4763,2
4764,5
4765,1
4766,2
4767,1
4772,3
4774,6
4775,4
4778,4
4779,2
4780,0
4784,5
4785,4
4786,5
4788,5
4789,2
4791,4
4796,3
4797,0
4800,4
4802,6
4807,2
4808,4
4809,1
4811,3
4813,6
4816,1
4817,3
4818,6
4819,6
4820,2
4821,3
4822,5
4824,6
4829,0
4830,6
4831,6
4832,2
4833,3
4835,4
4836,4
4837,5
4838,6
4839,0
4840,3
4841,4
4842,5
4844,4
4845,6
4846,2
4847,6
4848,4
4849,3
4850,1
4851,4
4853,5
4854,5
4855,4
4856,0
4857,6
4858,2
4859,4
4860,0
4862,2
4864,4
4867,6
4868,1
4870,6
4874,3
4876,4
4878,2
4879,3
4880,1
4883,4
4884,5
4887,2
4888,4
4891,0
4892,5
4895,1
4898,2
4899,1
4900,5
4901,6
4903,0
4904,4
4905,1
4909,4
4910,5
4912,6
4913,2
4915,0
4916,3
4917,3
4918,2
4920,3
4921,4
4922,2
4923,1
4925,0
4926,3
4927,0
4929,2
4930,1
4931,0
4932,2
4934,3
4937,3
4940,4
4944,6
4945,5
4946,2
4948,0
4949,5
4951,0
4952,1
4953,0
4954,2
4955,5
4956,4
4958,3
4960,2
4961,6
4962,5
4963,6
4964,5
4965,4
4966,2
4967,1
4968,6
4969,3
4970,5
4971,5
4972,0
4978,6
4979,6
4981,2
4984,3
4985,1
4986,1
4988,3
4992,5
4993,6
4994,1
4995,1
4999,4
5002,5
5003,4
5004,2
5005,2
5007,3
5008,5
5010,1
5011,6
5013,3
5014,4
5019,4
5020,5
5022,2
5023,1
5025,4
5026,5
5027,5
5030,4
5031,3
5032,6
5033,5
5035,0
5036,4
5038,1
5042,3
5043,6
5044,6
5045,2
5047,3
5051,0
5052,0
5055,5
5056,2
5057,3
5059,2
5060,5
5061,5
5063,3
5065,0
5066,1
5067,4
5068,1
5069,5
5070,2
5072,6
5075,6
5077,6
5078,6
5081,1
5082,3
5083,5
5084,2
5087,1
5088,0
5089,2
5090,2
5091,4
5092,6
5093,1
5094,5
5096,5
5097,2
5099,3
5100,1
5102,1
5104,6
5106,2
5108,1
5109,0
5114,0
5115,6
5116,5
5117,4
5121,3
5123,5
5125,4
5127,6
5129,2
5131,2
5132,6
5133,0
5136,5
5137,4
5138,3
5140,4
5141,5
5143,4
5144,4
5146,6
5147,2
5150,4
5151,5
5152,5
5154,0
5155,4
5158,6
5160,4
5162,1
5167,1
5168,0
5169,2
5170,2
5171,5
5172,1
5173,5
5174,3
5175,0
5178,1
5179,0
5180,0
5181,5
5182,0
5184,0
5187,6
5189,4
5191,0
5192,1
5193,2
5194,0
5195,1
5196,4
5197,0
