,cluster
987,1
988,6
989,5
990,5
992,1
993,2
994,5
995,1
996,6
997,6
998,1
999,1
1000,6
1001,2
1002,2
1003,1
1004,2
1005,1
1006,5
1007,2
1008,2
1009,2
1010,6
1011,6
1012,1
1013,2
1014,2
1016,6
1017,1
1018,2
1019,1
1020,1
1022,1
1023,5
1024,1
1025,6
1026,6
1028,6
1029,6
1030,1
1031,6
1033,1
1034,1
1035,1
1036,6
1037,6
1038,6
1039,2
1040,6
1041,1
1042,5
1043,1
1044,1
1045,6
1046,6
1047,2
1049,2
1050,5
1051,1
1052,1
1053,2
1054,5
1055,2
1056,2
1057,1
1058,1
1059,1
1060,6
1061,2
1062,2
1063,1
1064,1
1065,6
1066,2
1068,2
1069,2
1071,6
1072,6
1073,2
1074,2
1075,1
1076,1
1077,5
1078,2
1079,2
1080,2
1081,6
1082,5
1084,2
1085,6
1086,1
1087,6
1088,1
1090,1
1092,1
1093,5
1094,6
1096,1
1098,1
1100,6
1101,2
1103,2
1104,6
1106,2
1109,6
1111,5
1112,2
1113,5
1114,2
1115,2
1116,5
1118,1
1120,5
1121,6
1122,6
1123,2
1124,1
1126,6
1128,5
1130,1
1131,2
1132,6
1134,6
1136,2
1137,5
1138,6
1139,1
1140,2
1143,6
1145,2
1146,2
1147,5
1148,2
1149,6
1150,2
1151,1
1152,1
1153,2
1154,1
1155,1
1156,6
1157,1
1158,1
1161,6
1162,1
1163,1
1164,2
1165,6
1166,5
1167,2
1168,1
1169,2
1170,1
1172,6
1173,1
1174,1
1176,6
1177,1
1178,1
1179,5
1180,1
1182,2
1183,6
1184,2
1185,5
1186,1
1187,1
1189,2
1190,6
1191,5
1192,6
1193,5
1194,6
1196,6
1197,2
1198,2
1199,2
1200,6
1201,1
1202,2
1203,2
1205,1
1206,5
1208,2
1209,2
1210,2
1211,1
1212,6
1214,1
1215,2
1216,2
1219,5
1220,1
1221,6
1222,1
1223,5
1224,1
1225,1
1226,1
1227,5
1228,6
1230,5
1231,1
1232,1
1233,1
1235,6
1236,5
1237,5
1238,6
1239,2
1240,2
1241,1
1245,5
1246,1
1248,1
1249,1
1250,1
1251,1
1253,2
1254,6
1255,5
1256,6
1258,6
1259,6
1260,5
1262,2
1263,2
1264,5
1265,5
1266,2
1267,1
1268,6
1269,6
1270,6
1271,6
1272,2
1273,5
1274,6
1275,1
1276,1
1278,5
1279,2
1280,1
1281,5
1282,2
1284,5
1285,2
1286,5
1287,5
1288,2
1289,1
1291,1
1292,1
1293,1
1296,2
1297,5
1298,1
1299,5
1300,1
1301,1
1304,2
1305,1
1306,2
1307,2
1308,5
1309,1
1310,1
1311,2
1312,2
1313,2
1315,1
1316,1
1317,6
1318,6
1319,2
1320,5
1321,6
1323,5
1324,6
1325,1
1326,1
1327,6
1328,1
1329,1
1330,2
1331,1
1332,2
1333,2
1337,6
1338,6
1339,6
1340,5
1341,1
1343,1
1345,2
1346,2
1347,2
1348,5
1349,1
1350,6
1352,1
1354,6
1355,1
1356,2
1357,5
1358,6
1359,5
1361,6
1362,2
1363,2
1364,5
1365,2
1366,2
1367,2
1368,5
1369,6
1372,6
1374,6
1375,2
1376,6
1377,2
1378,2
1379,1
1380,1
1382,2
1384,1
1385,5
1386,5
1389,5
1390,1
1392,6
1393,1
1394,2
1395,5
1396,2
1397,1
1398,5
1402,2
1403,5
1404,1
1405,5
1406,2
1407,5
1409,6
1410,2
1411,6
1413,5
1415,1
1417,5
1418,1
1419,6
1421,2
1422,6
1423,1
1424,2
1425,2
1426,1
1428,5
1429,6
1430,6
1431,1
1433,2
1434,2
1436,1
1437,2
1438,2
1439,1
1440,1
1442,6
1443,6
1444,2
1445,2
1446,2
1447,1
1448,5
1449,5
1453,1
1454,2
1455,5
1456,6
1457,1
1458,6
1459,6
1461,1
1462,1
1464,1
1467,6
1468,6
1469,6
1470,6
1471,5
1472,2
1473,1
1474,2
1475,2
1478,6
1479,1
1481,1
1484,6
1485,2
1487,5
1488,1
1489,1
1490,2
1491,6
1493,2
1494,6
1495,5
1496,6
1497,5
1498,6
1499,1
1501,6
1503,6
1504,1
1505,1
1506,2
1509,5
1512,6
1513,6
1515,1
1516,5
1517,2
1518,6
1519,1
1520,6
1521,1
1523,5
1524,1
1525,5
1526,6
1528,2
1529,5
1530,5
1531,6
1533,5
1536,6
1537,6
1538,6
1539,5
1540,5
1541,1
1542,1
1543,6
1544,2
1545,6
1547,1
1548,5
1550,6
1552,1
1554,6
1557,1
1558,2
1560,2
1562,5
1563,6
1564,6
1565,2
1566,1
1568,1
1569,6
1570,6
1571,1
1572,2
1573,1
1577,6
1578,6
1579,2
1580,1
1581,2
1582,5
1583,6
1584,6
1585,2
1586,2
1589,5
1590,5
1592,2
1595,2
1598,6
1600,6
1601,2
1602,6
1603,6
1605,5
1606,2
1609,5
1610,6
1611,6
1612,2
1615,1
1616,6
1617,1
1618,1
1619,2
1620,2
1621,1
1622,6
1623,1
1624,2
1625,1
1626,1
1627,5
1629,2
1630,1
1632,6
1633,2
1634,6
1636,6
1638,2
1639,2
1641,6
1642,2
1644,2
1645,5
1647,5
1649,1
1650,2
1651,1
1653,5
1654,1
1657,1
1659,1
1661,2
1662,1
1663,2
1665,2
1667,6
1668,1
1670,1
1671,1
1674,2
1675,2
1676,1
1677,5
1678,1
1680,6
1682,1
1686,1
1687,1
1688,6
1689,1
1690,2
1694,2
1695,1
1696,6
1697,5
1699,6
1700,2
1701,2
1702,2
1703,2
1705,6
1708,1
1710,2
1711,1
1714,1
1715,2
1716,1
1718,1
1720,2
1721,2
1722,6
1723,2
1724,1
1725,6
1729,5
1733,1
1734,1
1735,5
1737,1
1738,6
1739,6
1740,1
1742,5
1743,6
1744,5
1746,1
1751,2
1753,6
1755,6
1756,6
1762,2
1766,1
1767,1
1768,1
1769,6
1771,1
1774,1
1775,1
1776,6
1777,1
1778,2
1780,6
1782,2
1783,1
1784,2
1786,1
1787,2
1788,2
1790,1
1791,1
1792,1
1793,6
1794,6
1795,5
1796,2
1797,1
1799,2
1800,2
1801,6
1803,2
1804,6
1805,6
1808,6
1810,2
1811,2
1812,1
1813,1
1814,1
1815,2
1816,1
1817,1
1818,5
1819,1
1820,6
1821,2
1824,5
1825,1
1826,2
1827,6
1828,1
1829,2
1830,1
1831,2
1832,6
1833,1
1834,1
1836,2
1837,1
1838,1
1839,1
1841,2
1843,6
1844,2
1845,6
1847,5
1848,2
1850,6
1851,2
1852,5
1853,1
1854,5
1855,6
1856,1
1857,1
1858,6
1859,6
1860,5
1861,6
1863,2
1864,1
1865,1
1866,1
1868,1
1869,2
1871,5
1872,1
1874,6
1875,1
1876,1
1877,2
1881,1
1882,1
1884,1
1885,6
1888,1
1891,2
1892,1
1893,6
1894,5
1895,6
1896,1
1897,2
1899,1
1901,1
1903,6
1904,6
1905,2
1906,6
1909,1
1911,6
1912,2
1914,1
1915,1
1917,6
1918,6
1919,1
1920,2
1921,2
1922,6
1923,1
1924,1
1925,1
1926,6
1928,6
1929,1
1931,6
1933,1
1934,6
1935,2
1936,1
1938,6
1939,2
1940,6
1941,2
1942,1
1943,2
1944,1
1945,5
1947,6
1950,2
1951,1
1952,1
1954,6
1955,2
1958,6
1959,5
1960,5
1962,2
1963,1
1964,2
1966,1
1969,6
1971,5
1972,6
1973,5
1975,1
1976,1
1977,6
1978,6
1979,1
1980,5
1982,1
1985,1
1987,6
1988,1
1989,5
1990,5
1992,6
1993,1
1994,1
1995,1
1996,6
1997,2
1998,6
1999,2
2000,2
2001,2
2003,6
2005,2
2007,2
2008,1
2009,2
2010,6
2011,6
2012,2
2014,1
2015,5
2017,5
2018,1
2019,2
2020,1
2021,5
2022,1
2023,5
2024,2
2025,5
2026,2
2027,6
2029,6
2031,1
2032,2
2033,1
2034,1
2035,2
2036,1
2037,1
2038,2
2039,2
2041,1
2042,5
2043,2
2044,1
2045,1
2046,6
2047,6
2048,5
2049,5
2051,1
2052,1
2054,1
2055,5
2056,6
2057,1
2059,2
2061,2
2062,2
2063,2
2064,1
2065,5
2067,6
2068,1
2069,2
2070,6
2071,6
2074,2
2075,1
2076,6
2077,5
2078,1
2079,5
2082,1
2083,5
2084,1
2086,6
2087,2
2089,1
2090,6
2091,5
2094,1
2095,5
2096,1
2098,1
2099,1
2100,6
2101,2
2102,1
2103,6
2105,1
2106,2
2107,1
2108,5
2109,1
2110,5
2111,6
2112,1
2114,2
2115,1
2116,5
2117,6
2118,1
2119,1
2121,1
2123,1
2124,6
2125,6
2126,1
2127,6
2128,2
2129,2
2130,1
2131,1
2132,6
2133,1
2134,2
2135,2
2136,5
2137,2
2138,6
2139,1
2140,5
2141,6
2143,1
2146,2
2147,6
2148,6
2149,2
2150,2
2151,1
2152,1
2153,6
2154,1
2155,1
2157,6
2158,1
2159,2
2160,6
2161,6
2162,1
2163,1
2164,1
2165,2
2168,5
2169,2
2170,6
2171,1
2172,2
2173,2
2174,1
2175,6
2177,5
2179,2
2180,2
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2190,6
2191,1
2192,2
2193,2
2194,1
2195,1
2196,1
2197,6
2198,6
2199,2
2200,6
2202,6
2203,5
2204,5
2206,1
2208,5
2209,6
2210,1
2211,6
2212,6
2213,1
2214,5
2215,1
2216,6
2217,5
2218,6
2219,2
2220,2
2222,5
2223,5
2226,2
2227,5
2229,5
2230,2
2232,2
2234,6
2237,2
2238,1
2240,1
2241,5
2242,6
2245,2
2246,6
2248,2
2249,6
2251,6
2252,5
2255,5
2256,2
2258,2
2259,5
2260,1
2262,1
2263,5
2265,6
2266,2
2268,2
2270,2
2271,2
2273,1
2275,1
2276,1
2277,5
2278,5
2279,6
2280,6
2281,5
2282,6
2284,6
2286,2
2287,1
2291,6
2292,2
2293,1
2295,1
2296,1
2297,1
2298,6
2300,6
2301,5
2302,6
2303,6
2304,2
2305,1
2306,2
2307,1
2311,6
2312,1
2314,1
2315,6
2316,6
2317,5
2318,2
2319,6
2320,5
2321,2
2322,5
2323,2
2324,1
2325,1
2326,6
2327,6
2328,5
2329,5
2330,1
2334,6
2335,1
2336,1
2337,2
2338,6
2339,1
2340,2
2341,2
2342,1
2343,2
2344,2
2348,2
2349,2
2350,1
2351,6
2352,1
2353,1
2354,5
2356,6
2357,2
2358,6
2359,6
2360,5
2361,5
2363,1
2365,2
2366,5
2369,1
2370,5
2371,6
2373,6
2374,1
2375,6
2376,1
2377,2
2379,5
2380,2
2382,1
2383,2
2386,1
2387,1
2388,2
2389,5
2390,2
2391,6
2392,1
2393,5
2394,2
2395,5
2398,2
2399,1
2400,5
2401,2
2402,6
2403,5
2404,1
2405,6
2406,1
2407,2
2408,5
2410,6
2413,1
2415,1
2416,1
2417,2
2418,6
2422,5
2423,6
2424,5
2425,2
2428,1
2429,1
2430,2
2431,2
2432,6
2433,1
2435,1
2437,2
2438,5
2439,5
2440,1
2441,6
2442,1
2444,1
2446,1
2448,2
2449,6
2450,2
2451,1
2452,1
2453,1
2454,6
2455,1
2456,1
2457,2
2458,6
2459,2
2460,1
2462,1
2463,2
2465,5
2466,2
2468,5
2471,1
2472,1
2476,6
2482,6
2485,6
2490,1
2493,6
2497,1
2501,2
2502,6
2506,2
2509,6
2513,1
2517,1
2521,2
2525,2
2526,6
2536,2
2538,2
2539,6
2540,6
2545,1
2547,6
2551,1
2553,1
2554,1
2555,6
2557,2
2558,2
2560,1
2562,5
2563,2
2564,6
2565,1
2566,5
2568,6
2571,6
2574,1
2577,6
2580,6
2581,2
2582,2
2587,6
2588,6
2589,1
2593,2
2594,1
2595,6
2597,1
2598,2
2599,2
2600,2
2601,6
2602,6
2603,2
2604,5
2605,2
2606,2
2607,5
2608,1
2609,2
2610,1
2611,1
2612,2
2613,6
2614,2
2615,2
2616,1
2618,6
2619,1
2622,2
2625,5
2626,6
2627,6
2628,5
2630,6
2631,2
2632,6
2633,6
2637,2
2638,1
2644,2
2645,1
2647,6
2673,2
2684,1
2693,2
2694,1
2707,5
2718,2
2723,5
2727,1
2732,2
2749,1
2753,1
2754,2
2765,1
2775,1
2776,1
2779,6
2780,2
2787,5
2788,2
2795,5
2806,5
