,cluster
986,4
987,0
988,0
989,0
990,0
992,0
993,6
994,0
995,1
996,6
997,4
998,6
999,4
1000,0
1001,8
1002,3
1003,6
1004,1
1005,0
1006,0
1007,8
1008,8
1009,4
1010,8
1011,1
1012,6
1013,8
1014,0
1016,0
1017,6
1018,6
1019,4
1020,8
1022,6
1023,1
1024,6
1025,1
1026,6
1028,0
1029,0
1030,3
1031,0
1033,1
1034,6
1035,3
1036,1
1037,1
1038,0
1039,0
1040,4
1041,6
1042,0
1043,0
1044,6
1045,3
1046,0
1047,6
1049,0
1050,0
1051,1
1052,4
1053,1
1054,1
1055,0
1056,6
1057,1
1058,8
1059,8
1060,0
1061,8
1062,0
1063,8
1064,-1
1065,0
1066,8
1068,0
1069,0
1071,0
1072,0
1073,4
1074,1
1075,6
1076,3
1077,0
1078,1
1079,8
1080,3
1081,4
1082,0
1084,8
1085,0
1086,6
1087,0
1088,1
1090,8
1092,8
1093,4
1094,0
1096,6
1098,4
1100,1
1101,6
1103,1
1104,0
1106,0
1109,1
1111,0
1112,4
1113,0
1114,6
1115,0
1116,1
1118,6
1120,1
1121,0
1122,3
1123,0
1124,6
1126,0
1128,0
1130,8
1131,1
1132,3
1134,1
1136,6
1137,0
1138,0
1139,3
1140,6
1143,8
1145,0
1146,0
1147,0
1148,1
1149,1
1150,0
1151,3
1152,3
1153,8
1154,1
1155,8
1156,1
1157,3
1158,6
1161,8
1162,6
1163,3
1164,1
1165,1
1166,1
1167,1
1168,1
1169,4
1170,4
1172,0
1173,6
1174,1
1176,0
1177,1
1178,8
1179,1
1180,6
1182,1
1183,1
1184,0
1185,4
1186,3
1187,8
1189,1
1190,0
1191,3
1192,0
1193,0
1194,0
1196,1
1197,8
1198,4
1199,8
1200,0
1201,3
1202,1
1203,6
1205,4
1206,0
1208,1
1209,1
1210,8
1211,0
1212,0
1214,0
1215,0
1216,0
1219,0
1220,8
1221,4
1222,1
1223,0
1224,6
1225,3
1226,7
1227,0
1228,1
1230,0
1231,6
1232,8
1233,4
1235,0
1236,0
1237,0
1238,1
1239,0
1240,0
1241,5
1245,0
1246,1
1248,6
1249,6
1250,8
1251,8
1253,4
1254,8
1255,0
1256,4
1258,1
1259,0
1260,0
1262,1
1263,1
1264,0
1265,0
1266,1
1267,4
1268,8
1269,0
1270,0
1271,8
1272,4
1273,0
1274,0
1275,3
1276,1
1278,1
1279,6
1280,6
1281,0
1282,8
1284,0
1285,4
1286,0
1287,3
1288,0
1289,8
1291,0
1292,1
1293,1
1296,4
1297,0
1298,6
1299,0
1300,6
1301,8
1304,1
1305,6
1306,1
1307,1
1308,0
1309,6
1310,6
1311,6
1312,0
1313,1
1315,8
1316,1
1317,8
1318,8
1319,1
1320,0
1321,0
1323,0
1324,0
1325,8
1326,6
1327,0
1328,6
1329,8
1330,0
1331,1
1332,0
1333,0
1337,0
1338,0
1339,8
1340,0
1341,3
1343,4
1345,0
1346,1
1347,4
1348,0
1349,8
1350,8
1352,1
1354,0
1355,5
1356,6
1357,0
1358,4
1359,1
1361,0
1362,4
1363,1
1364,0
1365,1
1366,1
1367,1
1368,0
1369,0
1372,0
1374,1
1375,0
1376,0
1377,1
1378,0
1379,6
1380,6
1382,3
1384,6
1385,0
1386,1
1389,4
1390,1
1392,-1
1393,0
1394,8
1395,0
1396,1
1397,6
