,cluster
1724,0
1725,1
1729,3
1733,0
1734,3
1735,1
1737,3
1738,1
1739,0
1740,0
1742,2
1743,1
1744,2
1746,0
1751,0
1753,1
1755,3
1756,4
1762,4
1766,0
1767,0
1768,3
1769,0
1771,3
1774,0
1775,0
1776,0
1777,4
1778,0
1780,1
1782,4
1783,0
1784,0
1786,3
1787,3
1788,0
1790,4
1791,4
1792,3
1793,0
1794,3
1795,3
1796,1
1797,0
1799,3
1800,0
1801,1
1803,0
1804,0
1805,1
1808,0
1810,0
1811,0
1812,0
1813,3
1814,0
1815,1
1816,4
1817,0
1818,2
1819,3
1820,1
1821,4
1824,2
1825,0
1826,0
1827,2
1828,4
1829,0
1830,3
1831,0
1832,3
1833,0
1834,0
1836,0
1837,0
1838,0
1839,4
1841,0
1843,0
1844,0
1845,0
1847,2
1848,0
1850,2
1851,4
1852,1
1853,3
1854,2
1855,2
1856,4
1857,0
1858,0
1859,0
1860,2
1861,3
1863,0
1864,0
1865,3
1866,0
1868,0
1869,0
1871,2
1872,4
1874,0
1875,0
1876,4
1877,0
1881,0
1882,0
1884,4
1885,1
1888,0
1891,4
1892,4
1893,0
1894,2
1895,1
1896,3
1897,3
1899,3
1901,3
1903,2
1904,0
1905,0
1906,2
1909,4
1911,1
1912,3
1914,4
1915,4
1917,4
1918,0
1919,4
1920,4
1921,0
1922,1
1923,3
1924,4
1925,3
1926,0
1928,1
1929,0
1931,1
1933,3
1934,4
1935,4
1936,4
1938,0
1939,3
1940,3
1941,0
1942,0
1943,0
1944,0
1945,2
1947,1
1950,0
1951,3
1952,0
1954,4
1955,0
1958,0
1959,2
1960,2
1962,0
1963,3
1964,3
1966,0
1969,2
1971,2
1972,4
1973,2
1975,4
1976,0
1977,4
1978,1
1979,4
1980,2
1982,0
1985,3
1987,2
1988,0
1989,2
1990,2
1992,0
1993,3
1994,0
1995,3
1996,1
1997,0
1998,0
1999,0
2000,4
2001,1
2003,4
2005,4
2007,2
2008,3
2009,0
2010,2
2011,0
2012,0
2014,0
2015,2
2017,2
2018,3
2019,3
2020,1
2021,2
2022,4
2023,2
2024,1
2025,2
2026,0
2027,0
2029,1
2031,0
2032,4
2033,0
2034,4
2035,0
2036,0
2037,0
2038,1
2039,0
2041,0
2042,2
2043,4
2044,4
2045,0
2046,4
2047,3
2048,1
2049,2
2051,4
2052,4
2054,4
2055,2
2056,1
2057,0
2059,1
2061,0
2062,4
2063,0
2064,4
2065,2
2067,0
2068,3
2069,0
2070,1
2071,1
2074,0
2075,4
2076,3
2077,2
2078,0
2079,2
2082,0
2083,1
2084,3
2086,2
2087,0
2089,3
2090,4
2091,2
2094,0
2095,1
2096,3
2098,0
2099,0
2100,2
2101,3
2102,0
2103,1
2105,3
2106,4
2107,4
2108,2
2109,0
2110,2
2111,4
2112,0
2114,0
2115,3
2116,2
2117,1
2118,0
2119,4
2121,4
2123,0
2124,0
2125,4
2126,4
2127,3
2128,0
2129,0
2130,3
2131,0
2132,4
2133,0
2134,0
2135,3
2136,2
2137,4
2138,1
2139,0
2140,2
2141,1
2143,4
2146,3
2147,0
2148,1
2149,3
2150,0
2151,3
2152,0
2153,1
2154,0
2155,0
2157,1
2158,3
2159,0
2160,1
2161,4
2162,0
2163,0
2164,0
2165,0
2168,2
2169,4
2170,0
2171,3
2172,0
2173,4
2174,4
2175,0
2177,2
2179,2
2180,3
2182,4
2183,4
2184,0
2185,3
2186,0
2187,0
2188,3
2190,1
2191,3
2192,0
2193,0
2194,0
2195,0
2196,3
2197,1
2198,1
2199,4
2200,0
2202,1
2203,2
2204,2
2206,0
2208,2
2209,1
2210,4
2211,1
2212,1
2213,0
2214,2
2215,3
2216,1
2217,2
2218,1
2219,0
2220,0
2222,1
2223,2
2226,0
2227,2
2229,2
2230,0
2232,1
2234,0
2237,4
2238,4
2240,0
2241,2
2242,3
2245,0
2246,0
2248,0
2249,3
2251,0
2252,2
2255,1
2256,4
2258,4
2259,2
2260,3
2262,4
2263,2
2265,1
2266,4
2268,0
2270,4
2271,0
2273,3
2275,0
2276,4
2277,2
2278,2
2279,0
2280,2
2281,2
2282,1
2284,0
2286,0
2287,3
2291,3
2292,4
2293,0
2295,0
2296,0
2297,3
2298,4
2300,0
2301,4
2302,2
2303,1
2304,3
2305,0
2306,0
2307,3
2311,2
2312,0
2314,3
2315,0
2316,3
2317,2
2318,4
2319,1
2320,2
2321,1
2322,2
2323,4
2324,0
2325,4
2326,1
2327,3
2328,1
2329,2
2330,0
2334,2
2335,3
2336,0
2337,0
2338,2
2339,3
2340,0
2341,0
2342,3
2343,4
2344,3
2348,0
2349,0
2350,0
2351,1
2352,0
2353,0
2354,2
2356,2
2357,3
2358,1
2359,0
2360,2
2361,1
2363,3
2365,0
2366,3
2369,4
2370,2
2371,1
2373,3
2374,0
2375,0
2376,4
2377,1
2379,1
2380,4
2382,0
2383,3
2386,3
2387,0
2388,1
2389,1
2390,3
2391,1
2392,4
2393,2
2394,0
2395,1
2398,0
2399,0
2400,2
2401,4
2402,0
2403,2
2404,0
2405,4
2406,0
2407,1
2408,1
2410,3
2413,4
2415,4
2416,0
2417,0
2418,3
2422,1
2423,1
2424,2
2425,0
2428,3
2429,0
2430,1
2431,3
2432,4
2433,3
2435,3
2437,0
2438,4
2439,2
2440,0
2441,2
2442,4
2444,4
2446,3
2448,4
2449,2
2450,0
2451,4
2452,0
2453,4
2454,4
2455,3
2456,4
2457,3
2458,0
2459,4
2460,0
2462,0
2463,4
2465,2
2466,3
2468,1
2471,4
2472,4
2476,4
2482,1
2485,0
2490,4
2493,4
2497,4
2501,0
2502,1
2506,4
2509,0
2513,4
2517,0
2521,3
2525,0
2526,3
2536,0
2538,0
2539,0
2540,0
2545,3
2547,1
2551,4
2553,0
2554,3
2555,4
2557,4
2558,0
2560,4
2562,2
2563,0
2564,0
2565,0
2566,2
2568,3
2571,2
2574,3
2577,1
2580,4
2581,0
2582,0
2587,0
2588,2
2589,3
2593,4
2594,0
2595,0
2597,0
2598,2
2599,4
2600,0
2601,3
2602,3
2603,3
2604,0
2605,0
2606,4
2607,2
2608,0
2609,0
2610,0
2611,3
2612,4
2613,1
2614,0
2615,3
2616,0
2618,0
2619,3
2622,4
2625,2
2626,2
2627,2
2628,2
2630,0
2631,3
2632,3
2633,0
2637,3
2638,0
2644,0
2645,4
2647,3
2673,3
2684,0
2693,4
2694,3
2707,2
2718,0
2723,2
2727,3
2732,3
2749,0
2753,0
2754,0
2765,3
2775,4
2776,4
2779,1
2780,1
2787,2
2788,3
2795,1
2806,2
2810,0
2813,3
2821,4
2825,2
2827,0
2829,1
2834,2
2839,0
2841,1
2844,0
2847,4
2878,1
2879,2
2881,3
2883,0
2892,1
2895,4
2902,0
2919,3
2920,2
2925,2
2931,0
2934,0
2935,3
2937,4
2940,3
2943,3
2944,4
2945,0
2946,0
2949,3
2953,3
2954,1
2956,0
2957,0
2958,4
2959,4
2962,0
2963,1
2967,2
2969,0
2977,2
2978,3
2979,3
2982,4
2995,0
3001,0
3007,0
3027,0
3029,2
3031,4
3033,1
3036,4
3037,0
3040,4
3046,2
3048,4
3050,4
3053,4
3054,4
3055,0
3056,0
3058,0
3059,2
3062,3
3063,1
3064,1
3068,3
3069,4
3079,3
3080,0
3084,4
3093,2
3096,4
3099,0
3100,1
3113,3
3114,1
3124,4
3132,0
3133,0
3134,0
3136,2
3138,1
3139,2
3144,1
3145,2
3146,3
3148,2
3149,2
3150,3
3159,4
3161,1
3164,0
3169,2
3170,2
3171,3
3174,2
3175,0
3176,4
3177,4
3178,3
3182,2
3183,4
3184,0
3185,0
3188,2
3189,0
3191,3
3193,0
3194,0
3201,0
3207,4
3210,1
3215,0
3217,0
3221,0
3225,4
3236,3
3237,0
3241,0
3253,3
3255,3
3256,0
3257,1
3263,3
3267,3
3269,4
3270,3
3272,4
3278,4
3281,0
3291,0
3292,1
3294,0
3295,2
3296,0
3299,1
3303,4
3306,4
3308,3
3311,4
3314,0
3315,0
3319,1
3336,2
3352,0
3361,2
3363,1
3367,4
3369,2
3372,4
3381,0
3383,0
3388,4
3389,2
3393,0
3399,2
3403,4
3408,0
3414,4
3415,2
3416,4
3417,0
3419,0
3428,4
3437,0
3438,1
3442,0
3443,2
3450,2
3455,4
3456,1
3457,4
3459,1
3470,2
3475,3
3490,4
3493,0
3494,2
3501,3
3503,0
3506,2
3507,0
3510,3
3513,1
3514,2
3515,4
3517,1
3520,4
3521,0
3523,2
3524,1
3525,4
3526,1
3528,0
3531,2
3532,1
3533,3
3535,3
3539,0
3540,1
3541,0
3542,0
3543,3
3546,3
3547,0
3553,2
3558,3
3559,3
3560,1
3564,2
3566,0
3567,0
3569,1
3571,1
3573,0
3574,2
3575,0
3577,2
3578,2
3579,0
3580,3
3582,0
3583,2
3586,2
3587,0
3588,0
3589,1
3590,0
3592,0
3593,0
3596,1
3597,1
3598,0
3599,3
3600,3
3601,3
3602,0
3606,0
3607,0
3608,2
3611,1
3613,0
3614,0
3616,3
3617,1
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3625,2
3627,0
3628,0
3630,3
3632,1
3640,3
3648,0
3649,3
3650,0
3651,0
3652,3
3653,0
3657,3
3658,4
3665,2
3671,4
3672,1
3681,0
3682,2
3684,4
3689,1
3693,1
3695,2
3701,4
3702,3
3703,1
3704,1
3705,1
3706,1
3708,4
3710,2
3712,0
3713,4
3714,0
3715,0
3718,1
3719,0
3720,2
3721,0
3722,4
3723,2
3725,0
3726,0
3728,0
3734,0
3737,0
3740,2
3746,1
3747,1
3752,0
3757,0
3758,0
3759,0
3760,0
3761,0
3764,0
3765,3
3766,0
3770,0
3771,0
3773,4
3776,1
