,cluster
1778,11
1780,11
1782,2
1783,3
1784,2
1786,3
1787,1
1788,13
1790,4
1791,3
1792,6
1793,14
1794,-1
1795,15
1796,11
1797,3
1799,10
1800,8
1801,15
1803,7
1804,-1
1805,7
1808,11
1810,10
1811,5
1812,10
1813,3
1814,3
1815,4
1816,3
1817,0
1818,12
1819,3
1820,14
1821,2
1824,15
1825,2
1826,6
1827,14
1828,3
1829,0
1830,3
1831,14
1832,6
1833,6
1834,3
1836,3
1837,3
1838,3
1839,2
1841,11
1843,6
1844,0
1845,-1
1847,-1
1848,6
1850,14
1851,2
1852,6
1853,3
1854,15
1855,7
1856,3
1857,0
1858,-1
1859,-1
1860,5
1861,-1
1863,4
1864,10
1865,0
1866,8
1868,6
1869,1
1871,-1
1872,3
1874,13
1875,6
1876,3
1877,3
1881,6
1882,1
1884,3
1885,13
1888,3
1891,6
1892,3
1893,-1
1894,15
1895,5
1896,3
1897,6
1899,6
1901,3
1903,14
1904,2
1905,2
1906,15
1909,3
1911,-1
1912,0
1914,3
1915,3
1917,1
1918,11
1919,0
1920,6
1921,11
1922,14
1923,3
1924,6
1925,3
1926,13
1928,11
1929,3
1931,14
1933,10
1934,8
1935,3
1936,4
1938,13
1939,5
1940,13
1941,11
1942,3
1943,1
1944,2
1945,15
1947,11
1950,1
1951,4
1952,3
1954,2
1955,1
1958,10
1959,12
1960,15
1962,10
1963,6
1964,6
1966,3
1969,3
1971,5
1972,1
1973,-1
1975,3
1976,10
1977,5
1978,11
1979,3
1980,14
1982,2
1985,3
1987,5
1988,3
1989,14
1990,15
1992,5
1993,3
1994,10
1995,3
1996,9
1997,-1
1998,-1
1999,1
2000,0
2001,8
2003,-1
2005,0
2007,2
2008,8
2009,6
2010,14
2011,14
2012,6
2014,3
2015,12
2017,14
2018,3
2019,10
2020,3
2021,12
2022,3
2023,15
2024,1
2025,9
2026,1
2027,7
2029,2
2031,4
2032,14
2033,4
2034,3
2035,3
2036,3
2037,0
2038,2
2039,0
2041,2
2042,15
2043,11
2044,6
2045,6
2046,5
2047,7
2048,14
2049,15
2051,3
2052,6
2054,3
2055,12
2056,13
2057,3
2059,4
2061,14
2062,6
2063,0
2064,3
2065,15
2067,5
2068,3
2069,2
2070,11
2071,11
2074,4
2075,4
2076,10
2077,15
2078,0
2079,12
2082,10
2083,14
2084,3
2086,5
2087,11
2089,3
2090,-1
2091,-1
2094,3
2095,-1
2096,3
2098,3
2099,6
2100,10
2101,2
2102,3
2103,9
2105,3
2106,4
2107,0
2108,12
2109,3
2110,7
2111,14
2112,4
2114,-1
2115,4
2116,9
2117,5
2118,4
2119,3
2121,3
2123,1
2124,12
2125,-1
2126,0
2127,15
2128,3
2129,11
2130,3
2131,3
2132,13
2133,1
2134,2
2135,4
2136,12
2137,3
2138,13
2139,6
2140,15
2141,11
2143,6
2146,6
2147,13
2148,1
2149,11
2150,6
2151,3
2152,10
2153,14
2154,3
2155,2
2157,14
2158,3
2159,6
2160,8
2161,-1
2162,3
2163,3
2164,2
2165,1
2168,15
2169,6
2170,13
2171,3
2172,7
2173,0
2174,6
2175,10
2177,15
2179,6
2180,10
2182,3
2183,4
2184,6
2185,3
2186,3
2187,3
2188,3
2190,14
2191,3
2192,2
2193,1
2194,3
2195,6
2196,3
2197,12
2198,15
2199,6
2200,15
2202,14
2203,12
2204,15
2206,-1
2208,-1
2209,14
2210,3
2211,7
2212,2
2213,6
2214,15
2215,3
2216,15
2217,15
2218,10
2219,6
2220,3
2222,14
2223,15
2226,0
2227,14
2229,15
2230,13
2232,10
2234,5
2237,4
2238,2
2240,3
2241,12
2242,1
2245,3
2246,13
2248,3
2249,14
2251,13
2252,9
2255,7
2256,6
2258,0
2259,-1
2260,6
2262,-1
2263,14
