,cluster
0,8
1,5
2,8
3,6
4,-1
5,8
6,-1
7,8
8,2
9,5
10,7
11,5
12,5
13,-1
14,5
15,5
16,8
17,5
18,8
19,8
20,8
21,8
22,5
23,5
24,5
25,5
26,6
27,5
28,5
29,5
30,-1
31,7
32,5
33,8
34,-1
35,8
36,8
37,5
38,8
39,-1
40,-1
41,6
42,-1
43,7
44,-1
45,8
46,7
47,-1
48,5
49,7
50,5
51,-1
52,7
53,5
54,-1
55,5
56,5
57,5
58,2
59,7
60,8
61,-1
62,8
63,5
64,7
65,5
66,4
67,-1
68,-1
69,-1
70,5
71,5
72,-1
73,5
74,5
75,7
76,5
77,8
78,5
79,5
80,8
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,8
90,8
91,5
92,-1
93,7
94,8
95,-1
96,-1
97,8
98,5
99,5
100,5
101,8
102,5
103,8
104,-1
105,5
106,-1
107,-1
108,5
109,8
110,-1
111,5
112,-1
113,-1
114,2
115,5
116,5
117,-1
118,8
119,-1
120,5
121,8
122,-1
123,5
124,-1
125,5
126,5
127,-1
128,4
129,8
130,-1
131,8
132,7
133,5
134,5
135,7
136,7
137,-1
138,5
139,8
140,8
141,7
142,7
143,8
144,-1
145,4
146,5
147,5
148,-1
149,5
150,3
151,5
152,5
153,5
154,5
155,5
156,7
157,5
158,0
159,-1
160,8
161,5
162,7
163,5
164,-1
165,7
166,2
167,5
168,7
169,-1
170,5
171,-1
172,8
173,5
174,-1
175,5
176,-1
177,-1
178,8
179,5
180,5
181,5
182,7
183,5
184,2
185,8
186,5
187,5
188,5
189,7
190,7
191,5
192,8
193,-1
194,5
195,5
196,7
197,2
198,-1
199,-1
200,8
201,5
202,5
203,8
204,7
205,5
206,8
207,5
208,-1
209,8
210,-1
211,5
212,5
213,8
214,4
215,-1
216,8
217,5
218,-1
219,8
220,7
221,3
222,5
223,-1
224,5
225,8
226,7
227,-1
228,3
229,-1
230,5
231,7
232,5
233,8
234,8
235,5
236,-1
237,-1
238,5
239,8
240,-1
241,5
242,-1
243,5
244,8
245,8
246,5
247,7
248,8
249,5
250,8
251,8
252,-1
253,-1
254,5
255,4
256,-1
257,-1
258,-1
259,5
260,1
261,5
262,8
263,5
264,8
265,5
266,5
267,4
268,8
269,2
270,5
271,2
272,0
273,5
274,5
275,5
276,5
277,5
278,2
279,5
280,8
281,5
282,5
283,5
284,8
285,-1
286,5
287,5
288,4
289,5
290,-1
291,-1
292,5
293,7
294,-1
295,5
296,7
297,5
298,5
299,-1
300,2
301,7
302,8
303,8
304,-1
305,-1
306,-1
307,-1
308,5
309,8
310,-1
311,8
312,5
313,2
314,5
315,-1
316,-1
317,5
318,8
319,5
320,-1
321,-1
322,5
323,-1
324,5
325,5
326,8
327,-1
328,-1
329,-1
330,5
331,8
332,-1
333,-1
334,8
335,-1
336,5
337,5
338,5
339,5
340,8
341,5
342,5
343,8
344,5
345,5
346,3
347,-1
348,5
349,8
350,5
351,8
352,-1
353,7
354,-1
355,-1
356,8
357,7
358,8
359,-1
360,8
361,-1
362,8
363,4
364,7
365,5
366,8
367,5
368,5
369,-1
370,5
371,5
372,8
373,-1
374,8
375,8
376,2
377,5
378,-1
379,5
380,8
381,-1
382,5
383,5
384,-1
385,8
386,5
387,-1
388,5
389,-1
390,8
391,-1
392,-1
393,7
394,2
395,5
396,-1
397,5
398,-1
399,5
400,5
401,7
402,7
403,8
404,8
405,-1
406,-1
407,7
408,5
409,8
410,8
411,-1
412,5
413,8
414,5
415,-1
416,2
417,-1
418,5
419,-1
420,8
421,-1
422,5
423,5
424,-1
425,-1
426,-1
427,-1
428,8
429,5
430,5
431,-1
432,-1
433,-1
434,5
435,5
436,-1
437,7
438,5
439,8
440,8
441,8
442,5
443,8
444,8
445,5
446,5
447,-1
448,8
449,5
450,8
451,8
452,5
453,-1
454,8
455,5
456,5
457,7
458,5
459,5
460,7
461,5
462,7
463,5
464,-1
465,4
466,-1
467,5
468,2
469,8
470,7
471,8
472,8
473,-1
474,5
475,8
476,8
477,7
478,8
479,8
480,5
481,-1
482,8
483,-1
484,1
485,7
486,4
487,5
488,5
489,7
490,5
491,5
492,8
493,7
494,5
495,2
496,-1
497,7
498,8
499,-1
500,5
501,8
502,8
503,-1
504,5
505,7
506,8
507,0
508,5
509,8
510,5
511,-1
512,3
513,5
514,5
515,5
516,-1
517,8
518,5
519,4
520,5
521,5
522,8
523,8
524,8
525,-1
526,8
527,5
528,5
529,5
530,8
531,-1
532,5
533,5
534,-1
535,5
536,5
537,5
538,5
539,5
540,8
541,8
542,3
543,-1
544,5
545,5
546,5
547,5
548,8
549,-1
550,5
551,5
552,5
553,-1
554,5
555,2
556,-1
557,-1
558,-1
559,-1
560,7
561,5
562,8
563,8
564,-1
565,5
566,2
567,-1
568,7
569,-1
570,8
571,5
572,-1
573,5
574,3
575,8
576,8
577,8
578,-1
579,5
580,-1
581,-1
582,8
583,-1
584,7
585,5
586,5
587,5
588,5
589,8
590,8
591,5
592,4
593,5
594,5
595,-1
596,8
597,5
598,5
599,8
600,8
601,2
602,8
603,5
604,8
605,5
606,8
607,-1
608,5
609,5
610,8
611,5
612,5
613,-1
614,8
615,5
616,5
617,-1
618,-1
619,5
620,-1
621,-1
622,5
623,8
624,-1
625,2
626,5
627,7
628,-1
629,5
630,2
631,5
632,5
633,-1
634,7
635,5
636,5
637,5
638,8
639,5
640,8
641,5
642,5
643,-1
644,-1
645,-1
646,8
647,5
648,-1
649,8
650,2
651,8
652,5
653,-1
654,8
655,-1
