,cluster
1675,9
1676,2
1677,13
1678,1
1680,6
1682,4
1686,2
1687,3
1688,11
1689,9
1690,6
1694,9
1695,4
1696,13
1697,13
1699,8
1700,6
1701,9
1702,4
1703,10
1705,11
1708,6
1710,5
1711,5
1714,2
1715,10
1716,4
1718,1
1720,3
1721,2
1722,10
1723,6
1724,9
1725,5
1729,13
1733,4
1734,4
1735,7
1737,4
1738,8
1739,10
1740,2
1742,13
1743,10
1744,13
1746,1
1751,5
1753,11
1755,10
1756,10
1762,2
1766,4
1767,4
1768,3
1769,8
1771,2
1774,1
1775,3
1776,10
1777,3
1778,10
1780,10
1782,9
1783,1
1784,5
1786,1
1787,4
1788,10
1790,9
1791,4
1792,5
1793,10
1794,8
1795,7
1796,10
1797,2
1799,4
1800,2
1801,6
1803,10
1804,10
1805,10
1808,10
1810,5
1811,6
1812,4
1813,1
1814,3
1815,6
1816,3
1817,4
1818,12
1819,1
1820,13
1821,10
1824,13
1825,9
1826,6
1827,8
1828,2
1829,6
1830,4
1831,9
1832,8
1833,5
1834,1
1836,2
1837,1
1838,2
1839,9
1841,10
1843,6
1844,5
1845,7
1847,7
1848,6
1850,6
1851,5
1852,13
1853,4
1854,7
1855,13
1856,3
1857,4
1858,7
1859,6
1860,7
1861,11
1863,6
1864,4
1865,4
1866,9
1868,2
1869,4
1871,7
1872,4
1874,10
1875,4
1876,3
1877,5
1881,4
1882,4
1884,1
1885,8
1888,1
1891,6
1892,1
1893,13
1894,13
1895,10
1896,1
1897,3
1899,2
1901,4
1903,13
1904,8
1905,10
1906,13
1909,3
1911,13
1912,5
1914,4
1915,4
1917,5
1918,10
1919,3
1920,2
1921,10
1922,6
1923,1
1924,2
1925,4
1926,10
1928,13
1929,1
1931,10
1933,3
1934,10
1935,9
1936,3
1938,8
1939,5
1940,6
1941,3
1942,4
1943,4
1944,2
1945,12
1947,10
1950,5
1951,9
1952,5
1954,10
1955,5
1958,8
1959,12
1960,13
1962,6
1963,1
1964,9
1966,3
1969,10
1971,7
1972,10
1973,7
1975,3
1976,4
1977,8
1978,10
1979,3
1980,13
1982,3
1985,2
1987,10
1988,5
1989,13
1990,12
1992,8
1993,4
1994,6
1995,4
1996,13
1997,6
1998,8
1999,5
2000,6
2001,5
2003,10
2005,10
2007,10
2008,2
2009,5
2010,13
2011,10
2012,4
2014,1
2015,12
2017,13
2018,3
2019,5
2020,3
2021,12
2022,3
2023,13
2024,5
2025,13
2026,5
2027,10
2029,11
2031,4
2032,9
2033,4
2034,4
2035,3
2036,1
2037,10
2038,9
2039,5
2041,3
2042,13
2043,2
2044,2
2045,3
2046,13
2047,11
2048,13
2049,13
2051,5
2052,9
2054,2
2055,12
2056,10
2057,3
2059,5
2061,5
2062,3
2063,5
2064,2
2065,12
2067,10
2068,1
2069,8
2070,5
2071,5
2074,6
2075,3
2076,7
2077,13
2078,10
2079,12
2082,4
2083,13
2084,4
2086,6
2087,10
2089,3
2090,8
2091,12
2094,5
2095,7
2096,2
2098,5
2099,3
2100,6
2101,11
2102,4
2103,8
2105,1
2106,6
2107,4
2108,12
2109,4
2110,13
2111,8
2112,2
2114,6
2115,4
2116,7
2117,10
2118,4
2119,4
2121,2
2123,4
2124,6
2125,10
2126,1
2127,8
2128,5
2129,3
2130,4
2131,1
2132,10
2133,4
2134,3
2135,6
2136,12
2137,10
2138,5
2139,4
2140,13
2141,6
2143,4
2146,3
2147,10
2148,5
2149,2
2150,6
2151,2
2152,2
2153,13
2154,4
2155,9
2157,10
2158,2
2159,2
2160,13
2161,11
2162,2
2163,3
2164,2
2165,5
2168,13
2169,10
2170,10
2171,3
2172,2
2173,6
2174,1
2175,8
2177,7
2179,5
2180,6
2182,3
2183,4
2184,4
2185,1
2186,3
2187,4
2188,2
2190,10
2191,2
2192,9
2193,6
2194,4
2195,5
2196,4
2197,13
2198,6
2199,5
2200,10
2202,10
2203,12
2204,7
2206,4
2208,7
2209,11
2210,9
2211,8
2212,10
2213,5
2214,13
2215,1
2216,8
2217,13
2218,6
2219,2
2220,5
2222,13
2223,13
2226,4
2227,13
2229,7
2230,5
2232,6
2234,8
2237,6
2238,3
2240,3
2241,12
2242,8
2245,5
2246,10
2248,5
2249,11
2251,10
2252,13
2255,11
2256,2
2258,2
2259,13
2260,4
2262,4
2263,13
2265,8
2266,5
2268,6
2270,6
2271,6
2273,1
2275,9
2276,1
2277,12
2278,13
2279,10
2280,10
2281,13
2282,6
2284,5
2286,9
2287,4
2291,6
2292,9
2293,4
2295,2
2296,4
2297,6
2298,7
2300,6
2301,13
2302,7
2303,6
2304,9
2305,5
2306,9
2307,3
2311,10
2312,4
2314,3
2315,10
2316,11
2317,13
2318,5
2319,10
2320,12
2321,2
2322,13
2323,5
2324,4
2325,3
2326,10
2327,10
2328,13
2329,7
2330,2
2334,10
2335,3
2336,1
2337,5
2338,10
2339,2
2340,5
2341,2
2342,4
2343,3
2344,10
2348,6
2349,5
2350,9
2351,7
2352,9
2353,3
2354,7
2356,11
2357,5
2358,5
2359,7
2360,7
2361,13
2363,3
2365,2
2366,7
2369,3
2370,13
2371,8
2373,8
2374,1
2375,10
2376,1
2377,6
2379,7
2380,5
2382,4
2383,9
2386,4
2387,2
2388,10
2389,13
2390,6
2391,10
2392,1
2393,13
2394,9
2395,7
2398,5
2399,4
2400,12
2401,5
2402,10
2403,13
2404,4
2405,5
2406,3
2407,6
2408,13
2410,8
2413,9
2415,5
2416,9
2417,6
2418,6
2422,13
2423,10
2424,13
2425,10
2428,3
2429,3
2430,3
2431,11
