,cluster
2151,11
2152,11
2153,5
2154,4
2155,6
2157,2
2158,11
2159,8
2160,5
2161,2
2162,11
2163,11
2164,11
2165,3
2168,5
2169,8
2170,2
2171,7
2172,11
2173,3
2174,7
2175,3
2177,1
2179,3
2180,9
2182,4
2183,4
2184,4
2185,7
2186,11
2187,4
2188,11
2190,2
2191,11
2192,6
2193,9
2194,3
2195,11
2196,4
2197,1
2198,9
2199,3
2200,2
2202,2
2203,10
2204,1
2206,4
2208,1
2209,2
2210,9
2211,0
2212,2
2213,3
2214,10
2215,7
2216,3
2217,5
2218,9
2219,8
2220,3
2222,5
2223,5
2226,4
2227,5
2229,1
2230,3
2232,9
2234,0
2237,9
2238,11
2240,4
2241,10
2242,0
2245,3
2246,2
2248,3
2249,2
2251,2
2252,5
2255,5
2256,8
2258,3
2259,5
2260,4
2262,4
2263,5
2265,0
2266,3
2268,9
2270,8
2271,9
2273,7
2275,6
2276,7
2277,10
2278,5
2279,2
2280,2
2281,5
2282,9
2284,3
2286,6
2287,4
2291,9
2292,2
2293,4
2295,11
2296,4
2297,9
2298,1
2300,9
2301,5
2302,1
2303,9
2304,6
2305,3
2306,6
2307,3
2311,2
2312,4
2314,11
2315,2
2316,5
2317,10
2318,3
2319,2
2320,10
2321,11
2322,5
2323,11
2324,4
2325,11
2326,2
2327,2
2328,5
2329,1
2330,11
2334,2
2335,11
2336,7
2337,3
2338,2
2339,4
2340,3
2341,11
2342,4
2343,11
2344,2
2348,8
2349,3
2350,6
2351,1
2352,6
2353,4
2354,1
2356,2
2357,3
2358,3
2359,1
2360,1
2361,5
2363,11
2365,8
2366,1
2369,4
2370,5
2371,3
2373,0
2374,7
2375,2
2376,7
2377,9
2379,1
2380,3
2382,4
2383,6
2386,4
2387,11
2388,2
2389,5
2390,9
2391,2
2392,7
2393,5
2394,6
2395,1
2398,3
2399,4
2400,10
2401,3
2402,2
2403,5
2404,4
2405,8
2406,11
2407,9
2408,10
2410,0
2413,6
2415,3
2416,6
2417,9
2418,9
2422,5
2423,2
2424,10
2425,2
2428,11
2429,11
2430,11
2431,2
2432,2
2433,7
2435,11
2437,3
2438,0
2439,5
2440,6
2441,2
2442,3
2444,3
2446,11
2448,3
2449,2
2450,3
2451,4
2452,4
2453,6
2454,2
2455,3
2456,4
2457,8
2458,2
2459,8
2460,4
2462,4
2463,9
2465,1
2466,2
2468,5
2471,7
2472,4
2476,2
2482,9
2485,5
2490,11
2493,3
2497,4
2501,9
2502,2
2506,6
2509,0
2513,11
2517,7
2521,2
2525,2
2526,9
2536,9
2538,8
2539,8
2540,1
2545,4
2547,0
2551,11
2553,11
2554,11
2555,0
2557,11
2558,2
2560,7
2562,10
2563,3
2564,0
2565,4
2566,10
2568,2
2571,5
2574,4
2577,2
2580,1
2581,6
2582,3
2587,8
2588,3
2589,11
2593,8
2594,3
2595,0
2597,11
2598,8
2599,2
2600,11
2601,9
2602,9
2603,3
2604,5
2605,3
2606,3
2607,5
2608,4
2609,3
2610,4
2611,9
2612,8
2613,9
2614,6
2615,3
2616,7
2618,2
2619,4
2622,0
2625,1
2626,2
2627,2
2628,10
2630,3
2631,6
2632,2
2633,0
2637,9
2638,7
2644,8
2645,11
2647,2
2673,9
2684,11
2693,3
2694,11
2707,10
2718,3
2723,5
2727,11
2732,3
2749,4
2753,4
2754,3
2765,11
2775,4
2776,6
2779,0
2780,6
2787,10
2788,9
2795,5
2806,1
2810,3
2813,11
2821,3
2825,5
2827,7
2829,5
2834,5
2839,5
2841,2
2844,9
2847,9
2878,3
2879,10
2881,11
2883,6
2892,5
2895,1
2902,7
2919,2
2920,5
2925,5
2931,2
2934,2
2935,0
2937,9
2940,3
2943,0
2944,7
2945,8
2946,9
2949,4
2953,11
2954,2
2956,11
2957,3
2958,9
2959,3
2962,0
2963,5
2967,10
2969,0
2977,10
2978,4
2979,8
2982,9
2995,4
3001,9
3007,3
3027,2
3029,10
3031,6
3033,0
3036,6
3037,6
3040,6
3046,5
3048,4
3050,4
3053,4
3054,7
3055,11
3056,4
3058,4
3059,1
3062,1
3063,2
3064,1
3068,5
3069,8
3079,6
3080,0
3084,1
3093,3
3096,11
3099,11
3100,1
3113,6
3114,0
3124,6
3132,4
3133,8
3134,3
3136,10
3138,1
3139,5
3144,1
3145,5
3146,3
3148,1
3149,2
3150,1
3159,6
3161,5
3164,6
3169,10
3170,10
3171,7
3174,5
3175,8
3176,2
3177,4
3178,4
3182,10
3183,11
3184,11
3185,4
3188,0
3189,11
3191,6
3193,11
3194,7
3201,2
3207,6
3210,2
3215,3
3217,3
3221,2
3225,3
3236,3
3237,8
3241,8
3253,4
3255,8
3256,3
3257,0
3263,0
3267,3
3269,9
3270,11
3272,4
3278,11
3281,9
3291,2
3292,2
3294,7
3295,5
3296,2
3299,3
3303,4
3306,3
3308,4
3311,8
3314,9
3315,7
3319,0
3336,10
3352,4
3361,1
3363,5
3367,3
3369,10
3372,11
3381,7
3383,4
3388,4
3389,5
3393,7
3399,10
3403,3
3408,4
3414,4
3415,10
3416,8
3417,3
3419,2
3428,4
3437,11
3438,3
3442,3
3443,2
3450,10
3455,1
3456,2
3457,3
3459,9
3470,10
3475,8
3490,11
3493,8
3494,2
3501,3
3503,3
3506,10
3507,9
3510,9
3513,9
3514,5
3515,11
3517,2
3520,9
3521,11
3523,10
3524,0
3525,4
3526,1
3528,6
3531,9
3532,5
3533,2
3535,1
3539,6
3540,2
3541,3
3542,6
3543,6
3546,1
3547,4
3553,10
3558,4
3559,9
3560,1
3564,2
3566,3
3567,4
3569,2
3571,2
3573,2
3574,1
3575,11
3577,5
3578,10
3579,4
3580,7
3582,6
3583,5
3586,10
3587,3
3588,8
3589,0
3590,4
3592,4
3593,9
3596,0
3597,9
3598,8
3599,3
3600,9
3601,4
3602,4
3606,9
3607,11
3608,10
3611,2
3613,5
3614,2
3616,6
3617,3
3618,11
3619,4
3620,9
3621,8
3622,7
3623,3
3625,0
3627,4
3628,4
3630,4
3632,0
3640,3
3648,5
3649,3
3650,9
3651,4
3652,9
3653,7
3657,4
3658,9
3665,1
3671,11
3672,0
3681,11
3682,10
3684,5
3689,5
3693,2
3695,10
3701,6
3702,11
3703,11
3704,5
3705,5
3706,2
3708,8
3710,1
3712,7
3713,6
3714,8
3715,9
3718,5
3719,8
3720,10
3721,4
3722,3
3723,1
3725,2
3726,3
3728,4
3734,4
3737,2
3740,1
3746,3
3747,9
3752,4
3757,5
3758,3
3759,8
3760,5
3761,6
3764,0
3765,4
3766,11
3770,3
3771,7
3773,9
3776,0
3779,7
3783,4
3786,5
3787,6
3790,11
3792,8
3793,11
3797,2
3798,2
3800,4
3801,2
3803,3
3804,0
3805,5
3806,9
3807,3
3808,0
3809,4
3811,9
3812,6
3813,11
3814,5
3816,0
3817,1
3818,2
3826,4
3828,11
3836,10
3837,8
3840,10
3841,2
3842,9
3843,7
3846,11
3848,3
3849,2
3850,7
3851,4
3852,8
3853,11
3854,11
3858,7
3860,3
3862,0
3863,2
3865,5
3869,9
3872,1
3875,5
3876,0
3877,4
3880,10
3881,2
3886,8
3892,5
3896,3
3900,1
3901,8
3902,4
3903,9
3904,9
3905,3
3906,11
3907,2
3908,2
3909,11
3911,6
3914,7
3915,3
3918,11
3920,11
3921,9
3925,2
3928,10
3930,2
3936,2
3937,11
3939,11
3940,8
3945,3
3947,3
3948,0
3951,8
3955,6
3959,2
3960,0
3962,4
3977,11
3978,9
3979,11
3980,5
3981,8
3986,5
3988,9
3990,9
3991,7
3992,4
3994,9
3999,9
4000,3
4001,10
4002,1
4003,11
4004,8
4007,2
4010,10
4011,3
4019,10
4020,5
4022,8
4027,3
4033,7
4034,1
4036,2
4039,7
4040,4
4041,3
4043,3
4048,0
4049,5
4050,5
4052,0
4056,5
4059,11
4060,8
4061,11
4063,8
4065,7
4066,7
4067,4
4070,5
4072,10
4073,3
4079,5
4080,8
4081,11
4084,4
4086,5
4087,6
4089,1
4090,3
4092,5
4128,7
4131,9
4141,2
4147,4
4158,11
4179,8
4188,8
4206,4
4217,8
4222,6
4234,2
4245,8
4249,6
4254,7
4262,8
4269,4
4274,4
4284,11
4285,3
4298,4
4302,0
4312,3
4318,6
4320,7
4322,4
4329,3
4331,5
4333,5
4334,7
4337,4
4344,0
4345,5
4347,7
4348,6
4352,5
4359,4
4360,5
4363,3
4366,2
4367,7
4369,3
4372,11
4374,9
4375,11
4379,3
4389,8
4390,6
4392,0
4393,7
4394,8
4396,6
4401,10
4408,3
4409,5
4411,5
4413,2
4415,4
4417,4
4419,2
4422,4
4424,0
4425,5
4426,11
4430,4
4435,5
4437,5
4438,9
4439,8
4440,4
4447,2
4450,7
4454,1
4458,5
4459,7
4460,2
4462,6
4464,2
4471,2
4473,7
4475,10
4476,7
4479,5
4484,5
4491,11
4502,1
4506,4
4508,4
4511,4
4513,2
4515,4
4516,11
4517,3
4519,3
4520,0
4523,1
4524,7
4525,2
4527,9
4529,3
4530,5
4531,9
4533,6
4534,5
4535,7
4536,0
4539,2
4541,1
4543,1
4545,3
4547,3
4549,4
4550,5
4551,8
4552,2
4553,9
4555,0
4556,4
4558,3
