,cluster
1266,5
1267,8
1268,0
1269,11
1270,2
1271,12
1272,0
1273,7
1274,6
1275,9
1276,4
1278,7
1279,11
1280,4
1281,7
1282,10
1284,1
1285,11
1286,7
1287,2
1288,10
1289,3
1291,3
1292,3
1293,3
1296,10
1297,7
1298,3
1299,1
1300,4
1301,0
1304,9
1305,5
1306,5
1307,5
1308,7
1309,9
1310,9
1311,5
1312,0
1313,10
1315,8
1316,9
1317,10
1318,6
1319,11
1320,7
1321,12
1323,1
1324,6
1325,3
1326,4
1327,0
1328,9
1329,3
1330,0
1331,3
1332,11
1333,0
1337,10
1338,6
1339,11
1340,12
1341,3
1343,3
1345,11
1346,10
1347,0
1348,7
1349,4
1350,11
1352,10
1354,12
1355,4
1356,5
1357,12
1358,6
1359,2
1361,0
1362,10
1363,5
1364,1
1365,12
1366,11
1367,10
1368,7
1369,10
1372,6
1374,5
1375,11
1376,6
1377,11
1378,10
1379,4
1380,9
1382,5
1384,9
1385,12
1386,7
1389,7
1390,9
1392,5
1393,8
1394,0
1395,12
1396,0
1397,8
1398,2
1402,12
1403,7
1404,9
1405,7
1406,5
1407,7
1409,0
1410,0
1411,12
1413,7
1415,8
1417,7
1418,11
1419,0
1421,11
1422,10
1423,3
1424,11
1425,11
1426,3
1428,12
1429,10
1430,6
1431,3
1433,11
1434,5
1436,3
1437,6
1438,2
1439,3
1440,9
1442,12
1443,5
1444,11
1445,8
1446,10
1447,0
1448,1
1449,7
1453,9
1454,3
1455,7
1456,10
1457,9
1458,10
1459,2
1461,3
1462,11
1464,3
1467,10
1468,0
1469,2
1470,10
1471,6
1472,5
1473,3
1474,5
1475,0
1478,2
1479,11
1481,8
1484,12
1485,9
1487,2
1488,4
1489,3
1490,2
1491,0
1493,5
1494,12
1495,7
1496,11
1497,7
1498,5
1499,8
1501,12
1503,0
1504,9
1505,8
1506,11
1509,7
1512,2
1513,12
1515,8
1516,7
1517,8
1518,6
1519,3
1520,10
1521,0
1523,7
1524,3
1525,6
1526,12
1528,11
1529,7
1530,7
1531,2
1533,6
1536,0
1537,12
1538,12
1539,7
1540,1
1541,9
1542,8
1543,10
1544,11
1545,6
1547,3
1548,1
1550,0
1552,4
1554,0
1557,9
1558,10
1560,10
1562,7
1563,2
1564,0
1565,3
1566,3
1568,0
1569,2
1570,2
1571,9
1572,9
1573,9
1577,10
1578,10
1579,8
1580,8
1581,10
1582,1
1583,0
1584,5
1585,5
1586,8
1589,7
1590,7
1592,11
1595,10
1598,12
1600,10
1601,0
1602,5
1603,10
1605,2
1606,10
1609,1
1610,0
1611,0
1612,0
1615,4
1616,12
1617,4
1618,11
1619,0
1620,9
1621,3
1622,2
1623,9
1624,11
1625,9
1626,3
1627,7
1629,11
1630,4
1632,0
1633,3
1634,6
1636,6
1638,0
1639,0
1641,12
1642,5
1644,11
1645,7
1647,7
1649,9
1650,3
1651,11
1653,12
1654,8
1657,4
1659,11
1661,5
1662,3
1663,10
1665,9
1667,0
1668,9
1670,9
1671,10
1674,10
1675,9
1676,9
1677,6
1678,4
1680,10
1682,3
1686,9
1687,8
1688,2
1689,8
1690,10
1694,11
1695,8
1696,2
1697,7
1699,12
1700,5
1701,9
1702,3
1703,0
1705,2
1708,3
1710,0
1711,0
1714,0
1715,11
1716,3
1718,4
1720,8
1721,5
1722,6
1723,10
1724,5
1725,10
1729,6
1733,3
1734,3
1735,7
1737,8
1738,12
1739,6
1740,9
1742,7
1743,6
1744,7
1746,4
1751,0
1753,2
1755,11
1756,6
1762,0
1766,3
1767,3
1768,8
1769,0
1771,9
1774,4
1775,8
1776,6
1777,8
1778,11
1780,2
1782,11
1783,4
1784,0
1786,4
1787,3
1788,11
1790,5
1791,3
1792,0
1793,10
1794,0
1795,7
1796,11
1797,9
1799,3
1800,9
1801,10
1803,11
1804,6
1805,11
1808,6
1810,0
1811,10
1812,3
1813,4
1814,8
1815,10
1816,8
1817,3
1818,1
1819,4
1820,2
1821,6
1824,7
1825,9
1826,5
1827,12
1828,9
1829,5
1830,3
1831,11
1832,0
1833,3
1834,4
1836,9
1837,4
1838,5
1839,11
1841,11
1843,5
1844,0
1845,12
1847,7
1848,10
1850,10
1851,0
1852,6
1853,3
1854,7
1855,2
1856,8
1857,3
1858,7
1859,10
1860,7
1861,2
1863,10
1864,3
1865,3
1866,11
1868,9
1869,3
1871,7
1872,3
1874,2
1875,3
1876,8
1877,0
1881,3
1882,3
1884,4
1885,0
1888,4
1891,10
1892,4
1893,2
1894,7
1895,6
1896,4
1897,8
1899,9
1901,3
1903,6
1904,0
1905,11
1906,6
1909,8
1911,6
1912,0
1914,3
1915,3
1917,0
1918,6
1919,8
1920,9
1921,11
1922,5
1923,4
1924,9
1925,3
1926,6
1928,6
1929,4
1931,2
1933,8
1934,11
1935,11
1936,8
1938,0
1939,0
1940,2
1941,8
1942,3
1943,3
1944,9
1945,7
1947,5
1950,0
1951,11
1952,0
1954,2
1955,0
1958,0
1959,7
1960,7
1962,10
1963,4
1964,11
1966,8
1969,11
1971,12
1972,6
1973,12
1975,8
1976,0
1977,10
1978,11
1979,8
1980,7
1982,8
1985,9
1987,6
1988,0
1989,2
1990,1
1992,10
1993,4
1994,5
1995,3
1996,2
1997,10
1998,12
1999,0
2000,5
2001,0
2003,5
2005,11
2007,10
2008,9
2009,0
2010,7
2011,10
2012,3
2014,4
2015,7
2017,7
2018,8
2019,0
2020,3
2021,1
2022,8
2023,7
2024,0
2025,7
2026,0
2027,5
2029,2
2031,4
2032,9
2033,3
2034,8
2035,8
2036,9
2037,11
2038,11
2039,0
2041,8
2042,7
2043,9
2044,9
2045,8
2046,2
2047,2
2048,2
2049,7
2051,0
2052,9
2054,9
2055,1
2056,6
2057,8
2059,0
2061,5
2062,8
2063,0
2064,9
2065,1
2067,5
2068,4
2069,0
2070,0
2071,0
2074,10
2075,3
2076,12
2077,7
2078,11
2079,7
2082,3
2083,7
2084,3
2086,10
2087,11
2089,8
2090,12
2091,1
2094,5
2095,7
2096,9
2098,0
2099,3
2100,10
2101,2
2102,3
2103,12
2105,4
2106,3
2107,3
2108,1
2109,10
2110,7
2111,0
2112,9
2114,10
2115,3
2116,12
2117,6
2118,3
2119,3
2121,9
2123,3
2124,10
2125,2
2126,4
2127,12
2128,0
2129,8
2130,4
2131,4
2132,6
2133,3
2134,8
2135,10
2136,1
2137,11
2138,0
2139,3
2140,7
2141,6
2143,3
2146,8
2147,11
2148,0
2149,9
2150,10
2151,9
2152,9
2153,6
2154,9
2155,11
2157,6
2158,9
2159,5
2160,6
2161,2
2162,9
2163,8
2164,9
2165,0
2168,6
2169,5
2170,6
2171,4
2172,9
2173,0
2174,4
2175,0
2177,12
2179,0
2180,10
2182,8
2183,3
2184,3
2185,4
2186,8
2187,3
2188,9
2190,11
2191,9
2192,11
2193,10
2194,3
2195,8
2196,3
2197,6
2198,12
2199,0
2200,5
2202,6
2203,1
2204,12
2206,3
2208,12
2209,2
2210,11
2211,12
2212,11
2213,0
2214,7
2215,4
2216,0
2217,7
2218,10
2219,5
2220,0
2222,6
2223,7
2226,3
2227,7
2229,12
2230,0
2232,10
2234,10
2237,10
2238,8
2240,8
2241,7
2242,12
